name,prompts_count,volume,volume_trend,intents
Mix de Eletrodomésticos,15,366,7;100;93;83;83;61;43;56;36;57;54;57,task:3;informational:42;navigational:4;commercial:43;transactional:8
Eletroportáteis de Cozinha,26,5956,23;26;26;26;90;91;91;99;100;100;100;100,task:2;informational:50;navigational:4;commercial:34;transactional:10
Mini Fornos Elétricos Portáteis,17,2195,69;91;94;90;88;94;95;98;100;97;97;95,task:7;informational:45;navigational:4;commercial:33;transactional:11
Fornos com convecção,54,12061,40;47;48;57;86;88;88;100;99;99;99;99,task:5;informational:62;navigational:4;commercial:26;transactional:3
Micro-ondas Toshiba 27–35 L,15,1305,7;31;36;20;22;19;24;75;68;100;85;79,task:3;informational:63;navigational:8;commercial:22;transactional:4
eletrodomésticos de cozinha,19,1940,16;21;28;41;99;100;99;54;46;46;47;47,task:2;informational:59;navigational:5;commercial:22;transactional:12
Air Fryer Inox,19,1091,80;93;100;76;84;87;82;70;86;86;87;87,task:2;informational:64;navigational:5;commercial:21;transactional:8
Fornos Elétricos,231,147415,42;40;41;53;100;100;100;97;79;79;79;79,task:2;informational:40;navigational:4;commercial:39;transactional:15
Micro-ondas Brastemp Ative 30L,16,2486,84;100;56;53;48;51;51;49;80;93;69;70,task:2;informational:42;navigational:14;commercial:27;transactional:15
Nichos e prateleiras para air fryer,15,190,22;78;100;75;75;69;23;76;80;77;60;69,task:17;informational:61;navigational:3;commercial:14;transactional:5
Máquinas de Cozinha Automatizadas,18,138,27;31;38;35;35;36;68;100;87;44;44;44,task:4;informational:65;navigational:1;commercial:23;transactional:7
Tintas para Fornos e Micro-ondas,35,7422,22;27;29;77;88;89;89;100;99;99;98;98,task:8;informational:53;navigational:6;commercial:21;transactional:12
Cooktops e Fogões de Indução,270,417452,19;19;19;85;98;98;98;100;82;82;82;82,task:2;informational:49;navigational:4;commercial:37;transactional:8
Fritadeiras Digitais,16,1323,61;86;91;85;87;93;94;100;91;91;91;89,task:7;informational:50;navigational:1;commercial:32;transactional:10
Bolos de caneca no micro-ondas,37,14979,97;100;47;50;49;49;49;66;67;67;67;67,task:8;informational:77;navigational:3;commercial:5;transactional:7
Batata Doce no Micro-ondas,54,25172,37;40;42;26;69;69;69;100;95;95;95;95,task:2;informational:85;navigational:5;commercial:5;transactional:3
Fritadeiras Marchesoni,16,109,38;41;43;100;93;44;40;40;40;37;37;37,task:3;informational:33;navigational:31;commercial:17;transactional:16
Percy Spencer e o Micro-ondas,36,59590,72;74;76;81;100;100;100;82;82;82;82;82,task:8;informational:76;navigational:5;commercial:6;transactional:5
Umidificadores Ultrassônicos,20,1227,70;79;79;40;99;100;100;29;31;31;29;29,task:2;informational:72;navigational:6;commercial:15;transactional:5
Fritadeiras MetalCubas,17,494,79;97;99;95;89;94;96;98;100;100;100;100,task:1;informational:23;navigational:48;commercial:17;transactional:11
Mini fogões e fogareiros,19,782,100;53;54;52;48;51;51;74;56;56;56;55,task:2;informational:63;navigational:5;commercial:19;transactional:11
Marmiteiras e Marmiteiro Térmico,15,980,64;87;89;86;85;97;97;93;95;100;100;100,task:3;informational:63;navigational:5;commercial:25;transactional:4
Airfryer Multilaser,25,2736,58;67;45;42;55;56;54;100;84;84;86;86,task:2;informational:63;navigational:5;commercial:22;transactional:8
Fornos Elétricos Giratórios,19,839,65;71;73;71;71;76;76;80;100;98;76;75,task:2;informational:66;navigational:11;commercial:11;transactional:10
Batedeiras KitchenAid,36,13764,93;97;100;46;46;47;47;56;57;57;57;57,task:3;informational:38;navigational:15;commercial:29;transactional:15
Mini Processadores de Alimentos,27,9681,43;47;50;50;100;100;100;51;49;50;50;49,task:5;informational:34;navigational:4;commercial:41;transactional:16
Assadeiras e fritadeiras elétricas,16,1288,82;96;100;95;51;54;53;51;52;89;73;70,task:5;informational:54;navigational:4;commercial:26;transactional:11
Pipoca de Micro-ondas: preços e calorias,34,8160,44;55;53;57;63;64;65;92;100;100;100;100,task:2;informational:63;navigational:3;commercial:13;transactional:19
Micro-ondas 30 litros no Mercado Livre,15,309,50;93;100;68;78;75;55;68;45;43;43;44,task:1;informational:38;navigational:36;commercial:10;transactional:15
Radiofrequência portátil,21,1568,23;22;100;82;99;59;62;36;42;42;42;42,task:5;informational:50;navigational:4;commercial:32;transactional:9
Miniaturas de Cozinha,15,342,68;100;100;98;86;90;91;87;87;91;81;82,task:3;informational:63;navigational:11;commercial:19;transactional:4
Geladeiras compactas Multilaser,16,314,17;41;43;19;18;19;17;16;17;100;91;18,task:3;informational:57;navigational:1;commercial:26;transactional:13
Marmitas Transparentes com Tampa,17,487,68;87;86;81;78;82;74;100;71;72;66;63,task:5;informational:48;navigational:9;commercial:29;transactional:9
Marmitas e potes 750ml,16,867,68;80;80;82;81;82;74;93;94;100;98;88,task:2;informational:37;navigational:2;commercial:50;transactional:9
Micro-ondas Electrolux 34 L para Embutir,61,11369,58;64;74;91;99;100;100;89;86;87;87;87,task:2;informational:50;navigational:9;commercial:25;transactional:14
Mini chapinhas de cabelo,21,2883,68;94;98;89;88;95;96;98;100;100;99;98,task:7;informational:34;navigational:4;commercial:31;transactional:24
Eletrodomésticos Gorenje,16,864,47;98;100;88;66;68;67;82;82;88;75;83,task:3;informational:27;navigational:42;commercial:16;transactional:12
Fritadeiras Airfryer Rotativas,18,1442,58;72;67;89;96;98;100;100;100;100;100;100,task:2;informational:59;navigational:4;commercial:26;transactional:9
Balcões e Bancadas para Forno e Micro-ondas,17,1142,73;100;100;88;78;76;84;88;85;87;75;74,task:3;informational:37;navigational:24;commercial:28;transactional:8
Fornos Turbochef,16,132,45;48;50;51;49;100;94;53;54;60;60;57,task:3;informational:36;navigational:39;commercial:15;transactional:7
Airfryer: vídeos e dicas,20,952,29;31;39;86;86;88;88;100;62;61;61;60,task:8;informational:72;navigational:13;commercial:4;transactional:3
SE Electronics e Microfones,20,450,62;68;74;75;96;100;100;92;94;95;94;95,task:5;informational:56;navigational:14;commercial:19;transactional:6
Eletrodomésticos online Brasil,15,1081,15;99;100;98;28;44;43;54;43;54;47;63,task:2;informational:33;navigational:34;commercial:27;transactional:4
Marmitas Infantis,17,1745,87;99;100;54;69;72;73;63;57;58;57;56,task:2;informational:54;navigational:4;commercial:31;transactional:9
Micro-ondas: prato não gira,21,1025,63;64;64;64;84;85;85;88;88;100;95;99,task:8;informational:70;navigational:2;commercial:8;transactional:12
Fritadeiras Air Fryer e Fornos,25,17475,44;48;52;42;58;58;59;100;75;74;75;74,task:4;informational:51;navigational:3;commercial:35;transactional:7
Samsung Galaxy A235M/A236M (Smartphones),28,7088,31;37;37;32;65;67;67;95;98;98;100;100,task:2;informational:57;navigational:7;commercial:30;transactional:4
Forno e air fryer Kitchenaid,19,725,84;94;94;95;90;92;100;92;73;71;73;72,task:8;informational:44;navigational:3;commercial:36;transactional:9
Máquinas de Pipoca,27,6009,54;65;64;66;63;66;67;100;98;98;99;98,task:2;informational:54;navigational:5;commercial:25;transactional:14
Cookers e fogões,18,1083,70;74;74;75;93;93;99;100;38;39;39;43,task:2;informational:75;navigational:10;commercial:10;transactional:3
Airfryer de Brinquedo,15,183,52;100;98;75;84;95;77;100;82;45;46;46,task:3;informational:56;navigational:8;commercial:16;transactional:17
Misturadores e processadores de alimentos,86,43776,31;33;33;100;48;48;48;46;46;46;46;46,task:5;informational:39;navigational:1;commercial:39;transactional:16
Marmitas de Alumínio,24,6976,60;69;46;53;78;81;80;100;99;99;97;97,task:8;informational:53;navigational:4;commercial:29;transactional:6
Cooktops e Ponto Frio,15,213,12;46;74;50;64;36;32;79;61;100;89;99,task:7;informational:18;navigational:47;commercial:10;transactional:18
coifas Midea,15,263,15;95;100;25;70;45;53;36;35;42;37;46,task:3;informational:36;navigational:38;commercial:11;transactional:12
Mini Lousa Magnética,15,941,4;5;6;13;16;17;11;29;24;100;81;69,task:7;informational:32;navigational:11;commercial:32;transactional:18
Panelas Elétricas Multicook,22,3898,33;39;41;30;98;100;100;83;62;62;61;60,task:7;informational:55;navigational:11;commercial:16;transactional:11
Sistemas de áudio LG,33,3607,54;72;67;86;98;100;100;98;71;71;73;72,task:5;informational:64;navigational:3;commercial:16;transactional:12
Fritadeiras elétricas no Brasil,15,2482,85;99;100;49;50;53;54;49;46;46;46;46,task:3;informational:51;navigational:13;commercial:20;transactional:13
Aquecedores Halógenos,21,2698,20;26;27;32;32;34;39;93;98;100;100;100,task:5;informational:44;navigational:9;commercial:28;transactional:14
Eletrônicos e Dispositivos,24,16820,48;94;47;84;53;54;54;100;100;100;100;100,task:7;informational:66;navigational:5;commercial:15;transactional:7
Temporizadores de Cozinha,16,568,54;68;67;91;89;82;79;100;100;82;82;88,task:3;informational:62;navigational:1;commercial:22;transactional:12
Fritadeiras Mallory,16,614,92;100;100;56;48;54;52;50;55;51;49;49,task:2;informational:38;navigational:27;commercial:11;transactional:22
Máquinas para o lar,17,1867,15;36;38;32;50;42;45;58;81;94;90;100,task:4;informational:54;navigational:2;commercial:29;transactional:11
Liquidificadores Kitchenaid,19,2511,87;99;100;98;93;96;97;50;76;80;64;63,task:2;informational:54;navigational:10;commercial:19;transactional:15
Aparelhos de alta frequência estéticos,17,764,94;97;100;84;98;97;97;80;93;94;93;92,task:5;informational:52;navigational:4;commercial:30;transactional:9
Torre Quente para Cozinha,30,11096,79;89;92;84;89;91;91;94;100;100;100;100,task:2;informational:51;navigational:5;commercial:33;transactional:9
Kits de Liquidificador com Airfryer,16,450,33;64;74;41;60;62;76;100;55;66;58;59,task:5;informational:29;navigational:1;commercial:51;transactional:14
Medidores de Cozinha,20,1762,83;92;96;95;85;88;88;86;98;98;98;100,task:2;informational:58;navigational:7;commercial:28;transactional:5
fritadeiras Skymsen,15,179,24;38;39;50;56;50;39;100;97;31;30;31,informational:42;navigational:27;commercial:15;transactional:16
Forno Samsung e Air Fryer,18,1585,5;49;55;35;38;20;24;65;42;100;74;77,task:6;informational:50;navigational:15;commercial:23;transactional:6
Panelas a vapor,67,37053,23;22;31;65;89;89;90;100;97;97;97;97,task:2;informational:63;navigational:5;commercial:20;transactional:10
Misturadores Elétricos Compactos,18,1801,83;97;100;80;85;88;89;76;82;82;76;75,task:5;informational:38;navigational:9;commercial:33;transactional:15
JM Equipamentos Gastronômicos,15,50,22;100;95;24;24;27;25;25;25;25;25;25,task:1;informational:27;navigational:49;commercial:8;transactional:15
fornos elétricos digitais,15,127,14;17;21;19;36;43;30;100;61;18;17;17,task:3;informational:49;navigational:4;commercial:33;transactional:11
Misteiras e Eletrodomésticos,16,4024,64;90;96;96;94;96;98;98;100;100;100;99,task:7;informational:45;navigational:11;commercial:30;transactional:7
Frigideiras MTA,16,473,19;50;63;49;21;25;24;51;61;100;98;75,task:3;informational:29;navigational:23;commercial:33;transactional:12
Ninja Air Fryer,19,3495,78;98;100;67;70;74;75;70;75;75;76;75,task:5;informational:48;navigational:9;commercial:30;transactional:8
Fritadeiras elétricas com cuba,17,190,35;41;44;35;100;90;48;80;58;52;46;57,task:10;informational:46;navigational:4;commercial:33;transactional:7
Fogões e fornos por indução,22,3064,64;75;76;53;83;85;85;100;92;92;92;91,task:2;informational:60;navigational:2;commercial:22;transactional:14
Marmitas descartáveis 250ml,17,160,44;83;81;60;34;35;39;100;100;33;33;33,task:10;informational:30;navigational:4;commercial:55;transactional:1
Mix Eletrônicos,16,798,7;21;28;34;24;94;29;100;53;53;47;45,task:3;informational:18;navigational:54;commercial:16;transactional:9
Antenas Mimosa sem fio,20,840,43;48;49;46;49;50;50;43;100;100;100;100,informational:58;navigational:11;commercial:19;transactional:12
Suggar Eletrodomésticos,15,922,31;59;60;77;71;39;58;58;29;76;77;100,task:2;informational:18;navigational:67;commercial:7;transactional:6
Cera depilatória microondas,24,4536,27;37;34;19;68;70;65;77;75;75;99;100,task:7;informational:52;navigational:5;commercial:16;transactional:20
Marcas de Eletrodomésticos,22,3382,14;18;28;67;99;99;99;100;90;87;94;100,task:2;informational:38;navigational:8;commercial:47;transactional:5
Air Fryer e Liquidificador no Brasil,18,1366,76;89;91;88;85;87;89;100;47;47;47;47,task:5;informational:42;navigational:9;commercial:14;transactional:30
Esterilizadores de mamadeira Philips Avent,20,2772,59;69;70;45;100;100;100;63;97;97;98;98,informational:56;navigational:10;commercial:25;transactional:9
Torradeiras elétricas,37,12648,100;45;49;52;71;71;71;61;62;62;62;62,task:2;informational:35;navigational:4;commercial:40;transactional:19
Smeg Eletrodomésticos,15,3189,84;98;100;48;47;52;52;48;49;49;50;50,task:3;informational:26;navigational:25;commercial:15;transactional:31
Farm coolers e marmitas,16,4499,85;98;100;53;52;53;54;57;59;58;59;58,task:2;informational:60;navigational:6;commercial:21;transactional:11
Air Fryer e Forno,56,31544,18;21;23;86;57;57;57;100;78;78;78;78,task:5;informational:55;navigational:4;commercial:24;transactional:12
Fritadeiras Cadence,29,4678,56;75;78;80;97;100;100;88;88;88;91;93,task:2;informational:48;navigational:16;commercial:15;transactional:19
Mini Panelas Elétricas – Arroz e Cozinha Compacta,18,670,67;92;100;94;96;99;100;89;95;97;97;96,task:7;informational:41;navigational:4;commercial:31;transactional:17
Coifas Máximas,15,210,11;52;100;14;17;37;31;36;43;46;44;50,task:1;informational:40;navigational:34;commercial:19;transactional:6
Mega Elétrica e Eletro,15,257,32;81;95;79;82;75;62;47;48;86;100;93,task:3;informational:18;navigational:48;commercial:19;transactional:12
Air Fryer Vintage e Retro,16,671,44;58;60;60;69;73;73;100;99;87;87;85,task:3;informational:52;navigational:1;commercial:22;transactional:22
Fritadeiras Labravia,20,1091,56;59;55;41;97;100;100;88;88;89;91;92,informational:60;navigational:15;commercial:16;transactional:9
Mini Produtos Alimentares,18,516,50;56;57;100;100;96;76;61;56;83;79;79,task:3;informational:52;navigational:4;commercial:32;transactional:9
Conserto de Microondas Curitiba,15,203,60;64;66;62;60;77;70;59;69;73;100;100,task:1;informational:26;navigational:39;commercial:25;transactional:9
Mini Caldeirões,16,47,14;97;100;33;50;17;41;16;17;13;13;13,task:3;informational:39;navigational:11;commercial:30;transactional:17
Fogões com Air Fryer,28,5131,80;85;52;68;89;91;91;86;99;100;95;95,task:2;informational:63;navigational:5;commercial:22;transactional:8
Lousas magnéticas para geladeira,17,282,46;100;93;57;52;56;64;48;47;88;82;44,task:1;informational:28;navigational:35;commercial:29;transactional:7
Conserto de Eletrodomésticos,21,10588,34;42;46;43;40;41;41;55;100;100;100;100,task:17;informational:35;navigational:2;commercial:29;transactional:17
Marmita Banho-Maria,28,3180,51;56;56;80;100;100;100;82;80;80;82;82,task:2;informational:72;navigational:5;commercial:17;transactional:4
Melhores Air Fryers: Custo-Benefício,52,24858,12;16;19;74;70;70;71;100;100;100;100;100,task:5;informational:33;navigational:1;commercial:59;transactional:2
Frigideiras Brinox,21,1429,59;85;86;82;84;88;89;93;100;100;96;96,task:3;informational:36;navigational:33;commercial:14;transactional:14
Refrigeração e Eletrodomésticos,17,1089,13;38;41;43;43;42;36;56;49;63;57;100,task:8;informational:72;navigational:5;commercial:15
Suportes para airfryer,16,424,24;29;30;29;30;32;29;100;90;43;42;36,task:5;informational:57;navigational:1;commercial:26;transactional:11
Fritadeiras elétricas Metvisa,15,98,12;77;98;53;68;100;14;20;18;21;19;18,informational:32;navigational:41;commercial:11;transactional:16
microfones para rádio,15,123,33;82;100;38;36;37;46;33;34;35;36;40,task:5;informational:65;navigational:2;commercial:23;transactional:5
Frigobares Magalu,15,357,65;84;84;81;74;73;68;80;89;99;100;91,task:3;informational:30;navigational:34;commercial:12;transactional:21
Antenas Telescópicas,16,129,13;15;17;15;31;43;50;100;70;26;26;28,task:7;informational:63;navigational:4;commercial:22;transactional:4
cabos de frigideira,15,89,13;100;95;47;50;60;22;54;67;30;30;31,informational:78;navigational:4;commercial:13;transactional:5
Microfones sem fio,71,25146,33;36;38;42;100;100;100;54;55;55;55;55,task:5;informational:41;navigational:1;commercial:43;transactional:10
Fogões digitais,17,640,35;45;49;41;45;49;69;47;45;45;51;100,task:3;informational:52;navigational:8;commercial:29;transactional:8
Thermomix e Bimby: Panelas Multifuncionais,53,51830,14;15;19;75;92;92;92;100;100;100;100;100,task:5;informational:61;navigational:7;commercial:14;transactional:13
Frigideiras e conjuntos antiaderentes,18,361,72;95;93;90;82;88;100;94;93;89;89;91,task:3;informational:43;navigational:4;commercial:33;transactional:17
Omeleteiras Elétricas,18,5392,91;100;50;48;45;46;46;48;54;54;53;53,task:5;informational:40;navigational:4;commercial:30;transactional:21
Marmitas de vidro,27,5656,90;97;100;47;47;48;48;50;48;48;48;47,task:5;informational:55;navigational:6;commercial:20;transactional:14
Microlinks e Mega Hair,29,5666,69;73;65;61;74;75;76;100;98;98;96;96,task:5;informational:67;navigational:19;commercial:5;transactional:4
Forno Elétrico Mueller e Air Fryer,22,989,80;94;100;52;46;49;49;72;55;56;56;56,task:2;informational:58;navigational:7;commercial:23;transactional:10
Tecno Móveis,16,462,28;62;83;38;36;41;35;32;31;100;87;51,task:3;informational:29;navigational:42;commercial:18;transactional:8
Pipoqueiras Multiflon,15,557,4;61;64;46;46;35;20;100;74;57;52;60,task:7;informational:42;navigational:18;commercial:22;transactional:11
Sanduicheiras Electrolux,19,1867,47;64;62;52;52;61;61;63;66;66;100;96,task:5;informational:27;navigational:39;commercial:11;transactional:18
Fogões Elétricos,98,39378,21;21;22;96;100;100;100;53;30;30;30;30,task:8;informational:45;navigational:4;commercial:25;transactional:18
Fones Alienware,17,628,76;90;88;86;84;90;84;100;46;45;47;52,task:2;informational:58;navigational:4;commercial:30;transactional:6
Marmitas Stanley termicas,16,883,72;96;97;93;91;98;98;100;96;96;95;95,task:3;informational:56;navigational:12;commercial:20;transactional:9
Eletrodomésticos no Brasil,16,531,4;13;23;20;19;30;81;100;67;48;47;47,task:3;informational:56;navigational:4;commercial:29;transactional:8
Aquecedores de Mamadeira,27,2281,83;100;99;55;56;60;60;70;67;66;66;65,task:3;informational:52;navigational:4;commercial:30;transactional:11
Fritadeira Midea no Brasil,24,10012,63;72;74;70;32;33;34;34;100;100;100;100,task:2;informational:45;navigational:23;commercial:17;transactional:13
Air Fryers 6L,21,3439,84;98;100;50;43;46;47;40;61;61;61;60,task:2;informational:53;navigational:4;commercial:30;transactional:11
Cooktops de Indução Fischer,18,530,74;83;82;80;42;42;49;100;65;65;47;49,task:2;informational:54;navigational:15;commercial:18;transactional:11
placas magnéticas,19,273,33;41;41;38;36;34;35;35;36;100;87;57,task:3;informational:53;navigational:11;commercial:27;transactional:6
Borges Eletrodomésticos,15,348,8;8;9;17;18;17;33;100;64;47;50;24,task:2;informational:18;navigational:53;commercial:22;transactional:5
Fritadeiras Lenoxx,16,134,79;95;99;87;77;100;95;85;83;78;81;79,task:7;informational:28;navigational:34;commercial:22;transactional:9
fornos elétricos Electrolux,45,24093,49;51;26;44;100;100;100;85;84;84;84;84,informational:54;navigational:26;commercial:14;transactional:6
Air fryers com duas gavetas,17,1173,84;100;100;96;95;98;99;46;48;47;47;47,task:2;informational:64;navigational:2;commercial:22;transactional:10
Micro-ondas Philco não esquenta,20,2057,96;99;99;98;97;97;97;97;100;100;100;100,task:5;informational:72;navigational:5;commercial:8;transactional:10
Cooktops Gourmand e Eletrodomésticos de Cozinha,15,359,20;38;43;32;50;33;30;43;42;66;58;100,task:7;informational:57;navigational:5;commercial:18;transactional:13
Gadgets e Tecnologia,37,28699,51;64;67;100;60;60;61;91;91;91;91;91,task:5;informational:61;navigational:6;commercial:19;transactional:9
Air Fryer Brasil — Avaliações,16,105,29;44;58;43;100;70;95;79;66;57;55;70,task:3;informational:63;navigational:4;commercial:26;transactional:4
Fogões e Cooktops por Indução Portátil,19,2101,72;83;83;81;78;81;82;84;100;97;97;97,task:5;informational:45;navigational:4;commercial:32;transactional:14
Mini cuscuzeiras,16,910,44;59;60;58;61;65;73;100;89;73;74;73,task:7;informational:42;navigational:11;commercial:23;transactional:17
Eletrodomésticos Havan,21,2021,83;100;54;63;63;67;68;60;58;56;57;57,task:1;informational:26;navigational:41;commercial:9;transactional:23
