name,prompts_count,volume,volume_trend,intents
Limpadores Multiuso,17,975,15;19;46;88;100;63;61;68;68;71;68;69,task:2;informational:74;navigational:6;commercial:15;transactional:3
Humidificadores Mondial,19,4502,77;88;89;88;39;41;41;100;100;100;100;100,task:5;informational:46;navigational:20;commercial:18;transactional:11
Aparelhos de vapor e aerossóis,24,1966,47;58;57;55;97;100;87;96;95;97;97;95,task:2;informational:73;navigational:5;commercial:15;transactional:5
Desentupidora Avare,16,399,44;45;47;100;100;100;100;84;84;84;84;84,task:2;informational:55;navigational:20;commercial:15;transactional:8
Escovas Rotativas de Limpeza,15,455,67;82;87;83;72;76;77;79;80;82;83;100,task:3;informational:49;navigational:8;commercial:33;transactional:7
Vaporizadores e Umidificadores,24,3110,28;37;43;39;100;99;99;94;97;97;96;96,task:2;informational:59;navigational:8;commercial:24;transactional:7
Piolhos e lêndeas: pentes e aspiradores elétricos,25,3589,26;34;34;49;77;77;77;99;100;100;97;97,task:8;informational:60;navigational:3;commercial:19;transactional:10
Baldes com Espremedor para Limpeza,18,683,66;90;92;87;83;90;91;88;100;100;90;91,task:3;informational:47;navigational:5;commercial:30;transactional:15
Karcher Lavadoras de Alta Pressão,20,391,60;66;69;63;63;63;62;100;62;62;59;59,task:2;informational:56;navigational:10;commercial:20;transactional:12
Ventiladores e circuladores de ar,16,88,19;25;30;73;76;28;25;100;80;44;40;38,task:7;informational:46;navigational:4;commercial:35;transactional:8
Equipamentos Airless,18,3036,24;26;27;27;91;92;92;99;100;100;100;100,task:5;informational:68;navigational:5;commercial:14;transactional:8
Desentupidora Brasil,17,122,97;98;92;93;100;100;100;92;43;43;43;43,task:2;informational:58;navigational:25;commercial:10;transactional:5
Aspiradores nasais e bombas de limpeza nasal,23,1759,54;84;93;89;78;80;80;100;79;80;96;98,task:2;informational:68;navigational:5;commercial:16;transactional:9
Umidificadores de ar Multilaser,16,471,71;100;100;97;40;45;45;48;58;56;45;45,task:7;informational:34;navigational:5;commercial:29;transactional:25
Umidificadores de ar,192,322698,30;31;33;93;98;98;98;100;98;98;98;98,task:6;informational:58;navigational:5;commercial:23;transactional:8
Limpadoras WAP Multifloor,16,1267,85;99;100;100;63;65;65;54;56;56;60;59,task:2;informational:24;navigational:25;commercial:14;transactional:35
Bombas de sucção,27,6903,33;41;43;42;69;71;71;83;100;100;100;100,task:5;informational:54;navigational:5;commercial:22;transactional:14
Faxina e Limpeza de Casa,47,20669,63;75;83;83;72;73;73;98;100;100;100;100,task:12;informational:71;navigational:4;commercial:11;transactional:2
Robôs domésticos,22,1813,25;30;38;87;98;98;100;85;76;76;77;77,task:4;informational:73;navigational:5;commercial:15;transactional:3
Esponjas e vassouras com cabo,18,299,37;53;54;68;73;64;76;43;44;100;95;56,task:10;informational:60;navigational:5;commercial:18;transactional:7
Acessórios de Limpeza para Ar Condicionado,21,1722,87;100;53;75;78;81;82;73;65;65;70;70,task:2;informational:64;navigational:3;commercial:17;transactional:14
Aparadores de Banheiro,15,380,41;55;57;53;45;58;59;87;100;45;45;45,task:3;informational:57;navigational:11;commercial:25;transactional:4
Mops e esfregonas profissionais,19,2098,71;79;82;48;50;52;53;100;75;76;79;79,task:3;informational:52;navigational:4;commercial:36;transactional:5
Desumidificadores Arsec,15,79,83;87;100;100;100;100;100;89;90;99;99;99,task:7;informational:18;navigational:35;commercial:14;transactional:26
Aparadores de Sala e Móveis,28,33524,99;100;100;99;94;94;94;95;95;95;95;95,task:6;informational:53;navigational:5;commercial:28;transactional:8
Exaustores Mecânicos,18,409,58;58;60;92;87;100;95;92;93;91;91;91,task:10;informational:68;navigational:7;commercial:10;transactional:5
Motores de Aspirador de Pó Electrolux,20,2186,84;99;99;96;48;52;52;100;95;95;95;94,task:2;informational:58;navigational:4;commercial:23;transactional:13
Locação de Máquinas de Limpeza,28,3972,43;54;57;66;90;92;92;97;100;99;99;99,task:3;informational:32;navigational:4;commercial:45;transactional:16
Aspiradores Nasais Lolly,17,1042,23;44;38;39;24;24;24;100;96;52;52;51,task:2;informational:53;navigational:25;commercial:12;transactional:8
Vassouras e esfregões,17,368,85;100;100;65;59;68;48;60;67;48;48;48,task:1;informational:68;navigational:5;commercial:22;transactional:4
Aspiradores Liectroux i7 Pro,17,707,39;60;61;65;75;80;80;96;95;99;100;98,task:4;informational:42;navigational:18;commercial:18;transactional:18
Robôs Aspiradores Liectroux,20,5088,72;85;87;86;52;56;57;97;100;100;98;98,task:5;informational:45;navigational:18;commercial:15;transactional:17
Dispositivos de desengasgamento,23,8626,14;20;21;19;48;49;49;83;86;86;100;100,task:7;informational:69;navigational:5;commercial:16;transactional:3
Robôs aspirador WAP/WConnect,17,171,7;100;10;9;10;9;8;9;8;9;8;7,task:7;informational:56;navigational:11;commercial:12;transactional:14
Aspiradores de Pó Automotivos WAP Car 12V,18,341,31;88;100;46;60;55;48;98;87;45;43;62,task:10;informational:36;navigational:4;commercial:29;transactional:21
Desentupidora Cometa,15,72,60;75;86;81;77;64;64;70;90;82;100;95,task:3;informational:21;navigational:45;commercial:25;transactional:6
Extratores de Suco,16,431,40;49;52;50;49;56;61;100;85;52;62;61,task:7;informational:53;navigational:5;commercial:22;transactional:13
Decoração de Aparadores,25,2146,77;90;92;100;83;85;86;84;76;76;76;76,task:4;informational:74;navigational:7;commercial:11;transactional:4
Vacuum Cleaners,22,11498,27;16;66;20;99;100;100;91;91;91;92;92,task:8;informational:48;navigational:1;commercial:32;transactional:11
Escovas Secadoras de Cabelo,175,102840,59;65;65;81;93;93;93;100;97;97;97;97,task:5;informational:45;navigational:1;commercial:36;transactional:13
Exaustores Axiais,17,1293,23;26;27;26;99;100;100;51;49;49;49;49,task:2;informational:60;navigational:14;commercial:21;transactional:3
Desumidificadores RelaxMedic,15,95,19;100;85;79;78;76;43;25;28;22;22;21,task:3;informational:29;navigational:38;commercial:20;transactional:10
Mop PowerMaid Brasil,17,475,52;82;86;81;81;100;87;97;63;37;37;61,task:2;informational:47;navigational:30;commercial:18;transactional:3
Umidificadores de ar portáteis,22,2546,88;98;100;51;43;46;47;61;45;45;44;44,task:2;informational:57;navigational:2;commercial:29;transactional:10
Aparadores de Sofá,15,1280,49;72;75;71;65;68;69;70;92;100;84;82,task:7;informational:43;navigational:8;commercial:30;transactional:12
Sacos para Aspiradores Electrolux,34,6130,91;97;100;100;82;83;83;83;48;48;48;48,task:8;informational:24;navigational:5;commercial:17;transactional:46
Casa Arrumada,21,2351,100;60;60;49;35;36;36;36;36;36;37;39,task:5;informational:67;navigational:10;commercial:10;transactional:8
Pipetadores Automáticos,15,682,30;31;32;32;32;32;40;100;100;100;100;100,task:4;informational:52;navigational:2;commercial:36;transactional:6
Aeradores de Vinho,22,4939,14;17;19;19;29;30;30;92;100;100;99;99,task:5;informational:56;navigational:4;commercial:27;transactional:8
Aspiradores robô WAP W96,17,293,66;94;100;85;88;78;76;52;52;52;51;51,task:2;informational:39;navigational:14;commercial:35;transactional:10
Exaustores e Ventilação Residencial,17,1536,25;32;60;59;95;100;99;91;87;88;86;86,task:2;informational:63;navigational:4;commercial:25;transactional:6
Limpeza de máquinas,18,1041,18;20;28;38;51;51;51;95;95;100;100;99,task:2;informational:68;navigational:5;commercial:15;transactional:10
Escovas de Limpeza,21,1650,55;73;74;84;95;100;100;77;78;78;80;79,task:2;informational:72;navigational:5;commercial:17;transactional:4
limpmais limpeza,16,54,44;46;54;54;54;52;52;100;95;60;60;60,task:10;informational:28;navigational:10;commercial:40;transactional:12
Limpeza Tudo,22,6790,27;28;34;100;99;99;99;99;100;100;99;99,task:2;informational:72;navigational:5;commercial:10;transactional:11
Proclean Limpeza,15,205,72;79;85;83;89;100;95;91;93;93;93;93,task:3;informational:25;navigational:46;commercial:11;transactional:15
Roborock e aspiradores robô,17,1309,48;77;78;89;90;98;97;99;100;100;99;98,task:3;informational:54;navigational:12;commercial:18;transactional:13
Exaustores e Ventiladores,43,8329,41;46;50;56;90;92;92;100;93;93;92;92,task:5;informational:69;navigational:4;commercial:16;transactional:6
Coletor de Pó para Marcenaria,21,1643,72;98;100;97;86;92;89;87;90;90;99;98,task:7;informational:54;navigational:1;commercial:29;transactional:9
Mops Giratórios de Inox,17,614,49;70;73;72;64;69;100;55;54;69;65;100,task:6;informational:26;navigational:1;commercial:49;transactional:18
Mops de Limpeza com Água,21,1192,85;100;55;54;76;79;83;53;54;54;56;56,task:1;informational:60;navigational:2;commercial:24;transactional:13
Depuradores de Ar Suggar,63,11924,65;70;76;78;100;100;100;78;80;80;80;80,task:5;informational:38;navigational:15;commercial:22;transactional:20
Aromatizantes e Purificadores de Ambiente,34,8711,37;44;50;59;77;78;79;100;63;63;63;63,task:5;informational:46;navigational:12;commercial:31;transactional:6
Faxina em casa,27,2240,55;64;60;99;100;91;91;100;86;86;86;86,task:2;informational:80;navigational:5;commercial:10;transactional:3
Casa do Vento: Ventiladores para Casa,15,741,18;24;24;22;35;33;50;60;63;100;90;95,task:4;informational:29;navigational:27;commercial:25;transactional:15
Dyson Chapinha e Secadora,25,2421,40;46;46;47;98;99;99;100;86;86;81;80,task:6;informational:55;navigational:2;commercial:22;transactional:15
Limpeza Fácil,17,604,27;32;36;43;40;40;41;28;43;100;43;43,task:8;informational:62;navigational:8;commercial:11;transactional:11
Purificadores Electrolux,18,467,42;51;53;51;53;73;53;78;74;50;86;100,task:3;informational:39;navigational:10;commercial:20;transactional:28
Mops e Acessórios Havan,15,243,71;84;96;71;64;65;63;78;100;71;84;96,task:3;informational:25;navigational:50;commercial:11;transactional:11
Limpadores de Estofados,15,1503,19;20;20;23;100;100;100;91;91;91;91;92,task:2;informational:52;navigational:9;commercial:33;transactional:4
Máquinas para o lar,17,1867,15;36;38;32;50;42;45;58;81;94;90;100,task:4;informational:54;navigational:2;commercial:29;transactional:11
Mops com Esponja,17,690,64;75;75;71;58;57;51;50;51;68;89;100,task:10;informational:54;navigational:5;commercial:23;transactional:8
Limpeza e higienização de ar condicionado,39,9210,26;34;56;80;98;100;100;94;85;85;86;86,task:8;informational:64;navigational:4;commercial:10;transactional:14
Flotadores e produtos de limpeza,29,18830,11;13;14;60;66;66;66;94;100;100;100;100,task:5;informational:73;navigational:8;commercial:12;transactional:2
Ar condicionado com umidificador,72,21968,80;90;96;98;95;95;95;99;100;100;100;100,task:5;informational:74;navigational:3;commercial:16;transactional:2
Limpeza de Ventiladores,47,18511,38;42;98;59;51;51;52;100;100;99;99;99,task:8;informational:77;navigational:5;commercial:5;transactional:5
Lixeiras e Lixo Doméstico,24,3864,69;93;99;99;95;97;99;97;100;100;100;99,task:3;informational:68;navigational:5;commercial:20;transactional:4
Mini Robôs Domésticos,16,262,37;49;50;50;53;42;51;100;85;56;54;51,task:3;informational:54;navigational:5;commercial:23;transactional:15
Aspiradores Electrolux Flex 1400W,21,593,61;95;100;87;73;90;79;76;79;86;80;79,task:3;informational:49;navigational:11;commercial:24;transactional:13
Desidratadores de Alimentos,31,12086,22;29;29;72;99;100;100;54;95;95;94;94,task:1;informational:60;navigational:5;commercial:25;transactional:9
Bicos de Ar Comprimido,16,1161,67;70;71;69;72;75;74;96;97;96;100;100,task:2;informational:65;navigational:9;commercial:18;transactional:6
Ventiladores domésticos e vídeos,18,2121,65;97;100;97;82;88;89;89;90;90;91;90,task:5;informational:44;navigational:18;commercial:20;transactional:13
Desentupidora Estrela do Sol,15,75,79;75;82;82;82;83;83;98;100;86;86;86,task:7;informational:40;navigational:41;commercial:5;transactional:7
Escovas para limpeza de estofados e sofás,21,1655,37;42;42;35;82;83;83;100;87;87;90;90,task:5;informational:55;navigational:4;commercial:28;transactional:8
Robôs de limpeza para piscinas,44,15402,28;32;37;51;93;94;94;100;60;60;60;60,task:5;informational:44;navigational:7;commercial:29;transactional:15
Purificadores Electrolux com compressor,20,871,30;53;52;51;51;45;51;100;54;57;48;50,task:10;informational:43;navigational:6;commercial:22;transactional:19
Lixeiras e Descarte Doméstico,16,229,48;83;86;74;62;100;87;69;70;59;59;58,task:3;informational:60;navigational:10;commercial:23;transactional:4
Ventiladores no Brasil,130,166862,63;64;66;71;86;86;86;100;99;99;99;99,informational:47;navigational:9;commercial:34;transactional:10
Exaustores para Banheiro,52,44643,16;19;35;74;92;93;93;100;100;100;100;100,task:5;informational:52;navigational:5;commercial:24;transactional:14
Xtraction Limpeza,20,690,49;51;51;80;97;97;88;61;100;99;99;100,task:8;informational:63;navigational:10;commercial:12;transactional:7
Ventiladores de Parede,51,21889,98;100;44;49;48;48;48;51;51;51;51;51,task:2;informational:45;navigational:5;commercial:30;transactional:18
Ventiladores Oster,18,857,80;94;95;87;95;98;100;91;94;95;96;96,task:3;informational:62;navigational:11;commercial:10;transactional:14
Filtros para aspiradores Electrolux,25,3434,84;98;100;54;55;58;58;59;57;58;56;55,task:2;informational:49;navigational:2;commercial:29;transactional:18
Varredeiras Industriais e Manuais,15,261,66;75;78;79;72;74;75;100;85;86;78;78,task:3;informational:59;navigational:5;commercial:23;transactional:10
Limpadoras de piso Kärcher,27,8433,28;38;39;36;34;36;36;60;100;99;100;100,task:5;informational:46;navigational:10;commercial:18;transactional:21
Limpeza Eficiente,17,142,84;89;93;79;79;80;81;93;92;89;89;100,task:7;informational:74;navigational:5;commercial:10;transactional:4
Vaporizadores e higienizadores a vapor,16,167,17;35;36;27;29;20;17;100;84;21;20;21,task:3;informational:52;navigational:4;commercial:30;transactional:11
Depuradores de ar para cozinha,194,171098,17;17;31;84;100;100;100;90;80;80;80;80,task:2;informational:51;navigational:7;commercial:32;transactional:8
Climatizadores de Ar,221,339623,22;23;24;78;93;93;93;98;100;100;100;100,task:2;informational:44;navigational:2;commercial:40;transactional:12
Ventiladores de Coluna e de Pé,94,63847,100;100;41;47;47;47;47;59;46;46;46;46,task:5;informational:43;navigational:5;commercial:30;transactional:17
Aparadores e Buffets,15,427,50;78;100;81;75;76;57;51;67;52;64;65,task:3;informational:33;navigational:28;commercial:28;transactional:8
Removedor de Limpeza,35,6570,32;35;35;46;75;76;76;97;100;100;100;100,task:2;informational:55;navigational:7;commercial:23;transactional:13
Compressores para Lava-Jato,23,1440,92;100;100;54;55;55;55;98;78;79;76;75,task:8;informational:47;navigational:4;commercial:31;transactional:10
Higienização de Estofados,22,1751,23;28;66;100;80;82;81;86;69;69;69;69,task:2;informational:54;navigational:2;commercial:32;transactional:10
"Limpeza com Rodo, Rodinho e Mop",16,273,38;42;42;46;45;45;45;100;61;62;62;63,task:5;informational:80;navigational:5;commercial:8;transactional:2
Ventiladores com nebulizadores,15,336,10;87;100;68;15;13;57;54;66;86;76;71,task:7;informational:55;navigational:4;commercial:21;transactional:13
Compressores de ar portáteis,24,586,85;99;100;55;56;57;58;58;62;58;58;57,task:2;informational:56;navigational:5;commercial:19;transactional:18
Escovas rotativas e secadores - Americanas,15,396,43;91;100;92;89;60;54;89;84;56;64;74,task:3;informational:13;navigational:51;commercial:11;transactional:22
Vassouras e Limpeza Doméstica,44,55811,13;15;16;91;94;94;94;99;100;100;100;100,task:8;informational:55;navigational:4;commercial:23;transactional:10
Ventiladores móveis e de cabeceira,15,57,7;74;100;84;84;57;35;56;35;15;13;17,task:3;informational:50;navigational:12;commercial:18;transactional:17
Misteiras e Eletrodomésticos,16,4024,64;90;96;96;94;96;98;98;100;100;100;99,task:7;informational:45;navigational:11;commercial:30;transactional:7
Limpadores Perfumados,18,2214,29;29;38;37;100;93;94;60;88;88;87;87,task:2;informational:61;navigational:4;commercial:27;transactional:6
Veja Limpeza: Produtos de Limpeza,33,9933,53;62;67;78;82;83;83;100;98;98;98;98,task:3;informational:25;navigational:35;commercial:24;transactional:13
Lavadores de Copos,20,652,84;92;100;97;52;45;45;58;52;52;52;52,task:2;informational:47;navigational:19;commercial:24;transactional:8
Lixinho e Lixeira,16,317,26;57;55;57;100;89;81;57;57;57;57;57,task:2;informational:75;navigational:5;commercial:10;transactional:8
Pistolas e lavadoras de alta pressão Karcher,16,222,71;83;94;100;91;93;88;100;97;89;89;88,task:7;informational:43;navigational:18;commercial:17;transactional:15
Desumidificadores e Umidificadores para Ambientes,23,2466,26;31;37;39;46;47;47;89;92;86;97;100,task:2;informational:66;navigational:5;commercial:21;transactional:6
Dispenser de shampoo e condicionador,16,392,75;100;96;95;87;87;86;71;72;72;79;79,task:3;informational:54;navigational:18;commercial:19;transactional:6
Limpeza de Pisos,45,15988,21;25;33;81;99;100;100;96;93;93;93;93,task:5;informational:70;navigational:5;commercial:12;transactional:8
Pás de limpeza e jardinagem,16,156,42;63;67;65;100;96;75;93;79;54;55;53,task:10;informational:50;navigational:5;commercial:22;transactional:13
Faxina Mil Grau,15,479,27;32;33;30;65;68;69;100;99;86;86;85,task:7;informational:30;navigational:25;commercial:18;transactional:20
Limpeza de casas sujas,16,168,29;28;100;28;16;19;18;14;14;14;14;14,task:8;informational:80;navigational:5;commercial:5;transactional:2
Compressores de ar,91,74898,37;38;41;89;51;51;51;100;100;100;100;100,task:5;informational:39;navigational:4;commercial:29;transactional:23
Equipamentos de Limpeza Profissional,26,973,60;64;40;66;83;85;80;100;87;86;86;86,task:2;informational:57;navigational:2;commercial:33;transactional:6
Faxina Doméstica,16,51,36;50;63;40;82;100;77;38;38;37;37;37,task:3;informational:51;navigational:4;commercial:26;transactional:16
Refil de Mop e Esfregão,20,2146,68;100;100;96;86;93;93;91;92;90;91;90,task:7;informational:27;navigational:1;commercial:29;transactional:36
escovas rotativas com difusor,15,62,23;69;100;90;49;52;40;33;40;30;28;29,task:5;informational:65;navigational:3;commercial:20;transactional:7
Desentupimento Doméstico,18,2238,12;22;27;20;22;22;19;72;86;87;95;100,task:5;informational:70;navigational:2;commercial:15;transactional:8
Espremedores Electrolux,16,637,18;22;22;51;58;43;32;100;91;60;55;56,task:5;informational:33;navigational:29;commercial:11;transactional:22
Aparadores de Mesa e Cozinha,17,1253,63;69;71;73;80;69;68;71;69;100;92;87,task:7;informational:52;navigational:5;commercial:23;transactional:13
Secadoras Mueller,31,3505,85;100;100;49;47;49;48;47;50;51;53;52,task:2;informational:40;navigational:15;commercial:23;transactional:20
Nebulizadores e Umidificadores,22,872,32;43;35;51;70;70;70;72;68;100;68;68,task:2;informational:49;navigational:4;commercial:36;transactional:9
Removedores de odor Zulu,19,1382,38;45;42;42;92;100;97;68;68;86;70;69,task:3;informational:39;navigational:19;commercial:33;transactional:6
Sopradores Vonder (térmicos e de folhas),17,459,67;84;83;80;84;90;90;93;96;97;100;100,task:1;informational:29;navigational:29;commercial:24;transactional:17
Ventiladores Arno,50,40464,33;36;38;39;66;66;66;55;100;100;100;100,task:5;informational:35;navigational:22;commercial:20;transactional:18
Pá de lixo com cabo,18,322,100;52;53;51;73;86;87;55;56;57;52;51,task:5;informational:62;navigational:4;commercial:21;transactional:8
Aspiradores Philco Power Clean Pas4000V,19,1325,62;91;96;85;84;86;95;100;88;94;72;72,task:2;informational:35;navigational:32;commercial:20;transactional:11
Exaustores de Fumaça,21,408,84;93;100;100;96;100;98;69;58;57;56;56,task:2;informational:65;navigational:5;commercial:20;transactional:8
aspersores de irrigação,17,421,83;100;96;88;76;80;86;90;94;73;73;72,task:10;informational:54;navigational:1;commercial:25;transactional:10
Utilidades Domésticas,16,3647,32;37;38;37;94;95;95;100;100;98;100;100,task:8;informational:43;navigational:11;commercial:29;transactional:9
Aspiração de Vias Aéreas,61,21234,59;70;71;74;77;78;78;83;100;100;100;100,task:8;informational:75;navigational:5;commercial:9;transactional:3
Bebedouros e Purificadores com Compressor,28,5443,86;98;100;59;69;71;71;86;77;77;77;77,task:2;informational:52;navigational:9;commercial:29;transactional:8
escovas rotativas,15,611,60;79;80;73;74;83;71;68;65;70;74;100,task:5;informational:38;navigational:20;commercial:17;transactional:20
Lixadeiras Vonder,17,996,67;95;93;89;87;89;89;100;86;86;87;86,task:7;informational:34;navigational:28;commercial:15;transactional:16
Produtos de Limpeza,84,77750,26;26;40;47;55;55;55;100;91;91;91;91,task:2;informational:52;navigational:5;commercial:32;transactional:9
Circuladores de Ar Arno,15,2941,66;95;100;97;86;93;95;90;96;96;92;93,task:7;informational:48;navigational:14;commercial:26;transactional:5
Ventiladores climatizadores com umidificador,36,20195,93;97;100;74;93;94;94;84;80;80;80;80,task:2;informational:58;navigational:5;commercial:25;transactional:10
Philco escovas secadoras 4 em 1,15,161,20;100;83;90;88;62;56;92;81;98;31;29,task:3;informational:44;navigational:12;commercial:20;transactional:21
Utilidades para o Lar,20,3321,89;81;85;85;32;35;35;100;91;91;92;92,task:2;informational:37;navigational:30;commercial:27;transactional:4
Evaporadores Rotativos,18,1983,45;54;71;71;88;88;88;100;99;99;99;99,task:4;informational:68;navigational:7;commercial:17;transactional:4
Ventiladores Arge,23,7189,58;94;95;96;54;56;56;86;89;89;95;100,task:2;informational:61;navigational:15;commercial:18;transactional:4
Aspiradores Electrolux Equipt 1800W,17,325,33;86;100;78;52;27;54;57;99;98;55;54,task:10;informational:56;navigational:5;commercial:22;transactional:7
Dyson Vacuum Cleaners,16,1220,89;99;100;98;51;54;56;67;62;61;65;65,task:2;informational:47;navigational:8;commercial:29;transactional:14
Limpeza e Manutenção de Ar Condicionado (pt),17,359,81;84;84;93;92;91;84;100;96;96;93;94,task:10;informational:57;navigational:7;commercial:5;transactional:21
Secadores de ar comprimido,17,806,57;62;62;49;99;100;100;79;57;57;57;57,task:2;informational:50;navigational:4;commercial:38;transactional:6
Evaporadores de Geladeira,18,1201,31;40;40;37;48;48;33;75;66;100;92;100,task:5;informational:63;navigational:4;commercial:20;transactional:8
Ventiladores Opus,15,579,54;56;59;55;57;56;56;95;95;96;97;100,task:2;informational:41;navigational:14;commercial:30;transactional:13
wap limpeza e detergentes,33,5175,35;41;31;44;79;80;80;97;93;95;100;100,task:2;informational:52;navigational:4;commercial:30;transactional:12
Ventiladores Portáteis,28,13977,94;98;100;41;45;45;45;41;41;41;41;41,informational:60;navigational:4;commercial:27;transactional:9
Hélices para exaustores,15,70,94;99;100;98;84;85;85;87;88;88;88;88,task:3;informational:55;navigational:4;commercial:27;transactional:11
Maquinas de Chapisco,16,349,76;100;97;96;88;97;99;86;87;88;87;83,task:5;informational:44;navigational:2;commercial:20;transactional:29
Desentupimento e encanamentos,25,7882,12;16;16;85;94;95;96;93;100;100;100;100,task:5;informational:51;navigational:15;commercial:13;transactional:16
Vassouras e Pá de Lixo,20,486,58;92;97;81;57;57;42;100;78;89;78;55,task:2;informational:72;navigational:2;commercial:21;transactional:3
Ventiladores Mallory,25,8029,79;91;98;94;86;87;88;96;98;100;99;99,task:4;informational:50;navigational:15;commercial:20;transactional:11
Aparadores e Buffets Mobly,15,130,16;22;27;22;28;29;26;66;90;100;19;19,task:3;informational:23;navigational:44;commercial:11;transactional:19
Pintura Airless Portátil,17,960,67;98;100;93;86;91;91;87;88;89;85;84,task:3;informational:50;navigational:14;commercial:18;transactional:15
Sugador Endodôntico (Angelus),15,196,30;100;98;81;44;49;46;35;35;36;35;37,task:3;informational:56;navigational:8;commercial:22;transactional:11
"Ventiladores, Refrigeradores e Umidificadores",17,1317,50;64;100;94;79;71;75;69;64;68;65;87,task:2;informational:59;navigational:4;commercial:29;transactional:6
Aspirar e Limpar Piscinas,48,16346,35;58;62;79;69;69;70;94;100;100;100;100,task:8;informational:72;navigational:2;commercial:2;transactional:16
Puxadores para móveis,38,38966,57;59;60;99;100;100;100;87;87;87;87;87,task:3;informational:44;navigational:4;commercial:35;transactional:14
Exaustores Sonora,15,426,86;39;40;39;39;62;53;78;91;100;96;65,task:3;informational:58;navigational:17;commercial:14;transactional:8
Qualitas: Ventiladores e Exaustores,15,397,71;83;85;82;84;91;90;87;94;96;97;100,task:3;informational:23;navigational:55;commercial:9;transactional:10
Exaustores de Cozinha,54,18863,16;17;19;87;100;100;100;97;28;28;28;28,task:5;informational:51;navigational:5;commercial:19;transactional:20
Circuladores de ar e ventilação doméstica,27,11063,85;68;73;84;99;100;100;100;99;99;99;98,task:8;informational:54;navigational:4;commercial:25;transactional:9
Desentupidores de Pia,19,6785,13;17;18;18;39;39;39;100;37;37;37;37,task:5;informational:49;navigational:7;commercial:20;transactional:19
Air Wick e difusores elétricos,21,1924,45;59;60;86;94;97;100;93;77;76;73;72,task:8;informational:43;navigational:16;commercial:21;transactional:12
Ventiladores Fame,16,121,38;88;100;37;36;39;38;51;47;46;43;48,task:3;informational:54;navigational:12;commercial:17;transactional:14
Espremedores Mondial,30,3300,86;99;100;99;93;96;96;50;56;57;57;56,task:2;informational:43;navigational:7;commercial:28;transactional:20
Aspiradores Electrolux Erg26,21,1033,51;73;72;69;66;70;69;76;77;86;83;100,task:10;informational:27;navigational:24;commercial:25;transactional:14
Limpeza Doméstica: Mops e Vassouras Bettanin/Noviça,17,5952,66;82;84;82;84;87;87;96;100;100;100;100,task:3;informational:55;navigational:5;commercial:21;transactional:16
Aparadores com Nichos,15,615,21;59;100;47;45;33;47;71;69;85;76;75,task:13;informational:32;navigational:22;commercial:30;transactional:3
Inaladores e nebulizadores Multilaser,26,3108,32;39;54;55;83;87;87;100;83;84;89;92,task:5;informational:59;navigational:10;commercial:13;transactional:13
Coifas e Depuradores de Fogão,53,10974,73;80;86;94;99;100;100;89;91;91;91;91,task:2;informational:69;navigational:10;commercial:16;transactional:3
Ventiladores e eletrodomésticos na Americanas,15,670,62;85;85;81;72;75;75;85;89;100;87;94,task:3;informational:19;navigational:49;commercial:9;transactional:20
Koerich Ar Condicionado e Aspiradores,15,439,38;59;60;58;97;74;62;92;75;95;87;100,task:3;informational:25;navigational:38;commercial:12;transactional:22
Defumadoras elétricas domésticas,16,310,70;94;100;92;81;85;86;90;92;100;97;89,task:3;informational:56;navigational:5;commercial:22;transactional:14
Ventiladores Hunter,15,1259,67;98;100;97;94;100;98;91;94;94;94;96,task:3;informational:37;navigational:22;commercial:26;transactional:12
Espatuladores a vácuo dentais,15,57,63;100;93;80;75;86;81;66;71;70;68;70,task:3;informational:37;navigational:21;commercial:28;transactional:11
Ventiladores Ventura,15,703,23;26;26;29;28;27;48;64;68;24;25;100,task:7;informational:41;navigational:23;commercial:22;transactional:7
Limpeza Mágica de Pisos e Produtos de Limpeza,26,3439,29;32;38;60;71;72;72;81;98;100;90;91,task:3;informational:61;navigational:10;commercial:17;transactional:9
Bebedouros e Purificadores Electrolux,25,2935,70;94;98;95;92;99;99;93;96;95;100;99,task:3;informational:40;navigational:19;commercial:20;transactional:18
limpeza de exaustor de cozinha,25,2356,46;48;52;65;83;84;84;95;100;100;100;100,task:8;informational:80;navigational:5;commercial:5;transactional:2
Cômodas e Penteadeiras,16,3420,72;95;100;93;80;83;86;87;92;92;92;91,task:7;informational:54;navigational:4;commercial:23;transactional:12
coletor de pó para furadeira,17,837,30;51;51;47;46;37;39;92;100;92;86;84,task:3;informational:51;navigational:8;commercial:21;transactional:17
Aparelhos de sucção para cravos,20,2676,20;28;28;31;91;94;87;100;97;96;95;93,task:2;informational:68;navigational:5;commercial:15;transactional:10
Desentupidora e Dedetizadora Imperio,15,293,44;53;54;54;49;50;51;51;50;50;86;100,task:3;informational:12;navigational:59;commercial:11;transactional:15
Purificadores de ar Levoit,17,249,86;95;100;100;86;82;96;78;79;77;79;78,task:5;informational:51;navigational:10;commercial:26;transactional:8
Lavadoras de roupas com centrifuga,16,611,16;62;67;55;66;42;47;100;77;87;80;71,task:1;informational:65;navigational:4;commercial:24;transactional:6
Papel: desumidificadores e estufas,19,675,43;48;48;29;100;100;100;54;65;51;51;52,task:5;informational:56;navigational:5;commercial:26;transactional:8
Mops Planos e Limpeza de Pisos,21,2347,100;52;53;51;64;71;71;82;79;79;80;79,task:8;informational:66;navigational:4;commercial:17;transactional:5
