name,prompts_count,volume,volume_trend,intents
Small Kitchen Design Ideas,16,664,50;54;54;49;50;50;50;93;100;100;93;93,task:12;informational:73;navigational:3;commercial:10;transactional:2
Aparelhos de emagrecimento e gordura localizada,25,1997,43;48;56;88;100;100;99;89;96;96;95;95,task:2;informational:66;navigational:2;commercial:22;transactional:8
Fornos JJAC e Esteiras,15,125,75;100;100;77;77;78;79;96;94;79;77;79,task:3;informational:12;navigational:67;commercial:10;transactional:8
Micro-ondas Midea,39,11246,88;97;51;70;99;100;100;90;89;89;89;89,task:2;informational:45;navigational:11;commercial:22;transactional:20
Tankless Water Heaters,18,1637,21;25;25;23;100;100;100;63;54;54;56;55,task:8;informational:54;navigational:3;commercial:31;transactional:4
Fogger devices,17,472,25;25;26;41;71;71;71;100;100;100;100;100,task:8;informational:51;navigational:4;commercial:31;transactional:6
Suggar Eletrodomésticos,15,922,31;59;60;77;71;39;58;58;29;76;77;100,task:2;informational:18;navigational:67;commercial:7;transactional:6
Aquecedores Elétricos e Ebulidores,21,19331,10;15;16;80;99;100;100;100;100;100;100;100,task:7;informational:58;navigational:6;commercial:16;transactional:13
Apple MacBook Laptops,301,242181,31;30;35;53;76;76;76;100;71;71;71;71,task:4;informational:40;navigational:13;commercial:25;transactional:18
Deepcool AK400 Air Coolers,18,6572,62;80;86;88;90;91;91;98;100;100;100;98,task:3;informational:48;navigational:13;commercial:19;transactional:17
SodaStream at Home,16,896,67;93;100;97;90;95;96;71;72;72;73;74,task:3;informational:43;navigational:24;commercial:14;transactional:16
Fogões 2 bocas,37,12687,100;44;51;52;67;67;67;55;55;55;55;55,task:2;informational:56;navigational:5;commercial:26;transactional:11
Cooktops com Forno Embutido,36,19149,42;46;49;60;90;90;90;100;95;95;95;95,task:5;informational:53;navigational:9;commercial:26;transactional:7
Fimi Drones,29,17778,16;21;24;65;100;100;100;60;89;89;90;89,task:5;informational:50;navigational:18;commercial:18;transactional:9
Smart Tech Solutions,16,1286,46;69;70;67;65;70;71;80;83;78;91;100,task:3;informational:35;navigational:20;commercial:34;transactional:8
Fantech Harmony Headsets,15,200,20;29;20;16;15;16;15;20;18;100;81;23,task:5;informational:42;navigational:18;commercial:22;transactional:13
Ceiling Fans & Lighting,21,2847,51;59;59;59;71;73;74;70;100;100;100;100,task:2;informational:51;navigational:4;commercial:30;transactional:13
Fogões e Cooktops por Indução Portátil,19,2101,72;83;83;81;78;81;82;84;100;97;97;97,task:5;informational:45;navigational:4;commercial:32;transactional:14
All-in-One i5 PCs,15,581,31;71;64;58;57;54;42;100;69;77;52;70,task:2;informational:46;navigational:4;commercial:42;transactional:6
cabos de frigideira,15,89,13;100;95;47;50;60;22;54;67;30;30;31,informational:78;navigational:4;commercial:13;transactional:5
Phone Cases,22,2401,87;100;54;57;92;95;96;74;59;58;61;61,informational:45;navigational:18;commercial:31;transactional:6
Superframe Gaming Headsets,17,1023,32;55;82;59;75;79;52;35;40;43;59;100,task:8;informational:42;navigational:13;commercial:25;transactional:12
AK500/AK500S Air Coolers,16,748,45;63;62;62;66;67;75;75;78;84;100;78,task:3;informational:52;navigational:5;commercial:18;transactional:22
Churrasqueiras Makeer,16,135,45;80;88;87;100;55;66;48;49;50;50;50,task:3;informational:24;navigational:36;commercial:14;transactional:23
Fogões Bemol,15,371,63;84;89;80;97;75;75;94;91;100;97;90,task:7;informational:31;navigational:29;commercial:11;transactional:22
Frango empanado e nuggets,31,4996,51;62;65;76;77;81;80;93;100;100;100;99,task:7;informational:59;navigational:5;commercial:16;transactional:13
Boilers and Heating Systems,17,11606,20;23;23;23;80;81;81;100;100;100;100;100,task:5;informational:70;navigational:5;commercial:15;transactional:5
Airfix model kits,17,212,47;82;94;100;85;79;77;71;66;65;64;65,task:3;informational:34;navigational:26;commercial:19;transactional:18
Microondas 40–45 litros,16,1470,80;92;94;50;51;54;56;100;77;77;77;77,task:7;informational:43;navigational:1;commercial:47;transactional:2
Drones Online,15,90,64;83;100;66;66;66;68;67;67;59;59;60,task:3;informational:25;navigational:40;commercial:17;transactional:15
Panelas Neoflam,28,5031,39;50;53;55;55;56;57;100;60;60;61;60,task:2;informational:54;navigational:12;commercial:14;transactional:18
Air Repair & HVAC Services,19,1049,59;66;67;100;51;51;52;39;39;39;39;39,task:2;informational:58;navigational:10;commercial:15;transactional:15
Ecovacs Robot Vacuums,17,898,20;22;22;22;22;22;31;40;49;100;41;35,task:2;informational:47;navigational:17;commercial:22;transactional:12
Dishwashers and How to Choose Them,19,3589,37;45;45;45;35;35;36;100;96;88;94;97,task:3;informational:45;navigational:1;commercial:37;transactional:14
Micro-ondas de 18 litros,15,462,38;60;70;57;48;49;50;100;72;66;58;50,task:3;informational:47;navigational:14;commercial:23;transactional:13
Spin Motors,18,600,16;16;17;35;24;24;24;100;86;49;42;50,task:2;informational:60;navigational:15;commercial:12;transactional:11
Farm Grilling,15,317,29;53;50;53;100;55;56;90;93;86;82;81,task:17;informational:57;navigational:5;commercial:8;transactional:13
fornos a carvão,19,583,61;63;64;77;100;100;100;99;72;72;74;74,task:4;informational:70;navigational:2;commercial:15;transactional:9
Forno Flex Brasil: preços e modelos,17,562,29;94;100;32;31;45;46;40;35;46;39;39,informational:44;navigational:12;commercial:23;transactional:21
Micro-ondas Elettromec,15,135,43;48;46;57;100;70;91;89;81;61;65;60,task:3;informational:32;navigational:35;commercial:12;transactional:18
Fog Machines & Effects Equipment,16,134,34;41;43;49;51;58;100;80;68;36;37;37,task:3;informational:51;navigational:1;commercial:30;transactional:15
Frigideiras Tramontina Grill,15,391,5;12;14;13;10;10;8;18;12;100;73;94,task:3;informational:47;navigational:18;commercial:15;transactional:17
Grill no forno,30,2652,87;90;90;89;92;93;93;82;100;100;100;100,task:2;informational:82;navigational:5;commercial:9;transactional:2
Air Wick Refills & Fragrances,17,1475,61;68;68;68;98;99;100;58;61;60;59;59,task:2;informational:32;navigational:15;commercial:41;transactional:10
Micro-ondas Continental,19,1787,10;28;34;24;23;22;17;82;73;100;96;93,task:3;informational:43;navigational:11;commercial:32;transactional:11
Receitas de bacon,25,4960,19;24;44;52;58;59;60;100;92;92;92;92,task:5;informational:76;navigational:5;commercial:8;transactional:6
Batedeiras Planetárias,102,62972,55;57;58;81;100;100;100;98;96;96;96;96,task:4;informational:33;navigational:2;commercial:39;transactional:22
Tramontina Micro-ondas,17,526,74;83;85;77;77;77;75;79;78;100;93;98,task:2;informational:59;navigational:17;commercial:10;transactional:12
Fresh Juice Blenders,15,174,16;56;64;55;59;42;47;100;73;29;28;28,task:3;informational:53;navigational:1;commercial:32;transactional:11
Fairphone smartphones,17,1258,4;5;5;6;6;6;6;100;6;6;6;9,informational:56;navigational:24;commercial:12;transactional:8
Tekitos e nuggets de frango,17,1976,19;24;24;22;99;100;100;29;23;23;23;23,task:3;informational:61;navigational:15;commercial:11;transactional:10
Panelas Fortlar,16,229,67;93;92;95;95;98;91;100;99;98;96;93,task:6;informational:30;navigational:32;commercial:24;transactional:8
Eletrodomésticos Amazon Brasil,15,825,29;35;39;36;36;43;58;77;78;78;62;100,task:7;informational:19;navigational:40;commercial:11;transactional:23
Tech & Science News,15,929,4;23;25;20;24;27;22;82;71;100;60;41,task:3;informational:51;navigational:21;commercial:17;transactional:8
Trane Chillers,17,261,41;42;100;100;99;99;99;100;100;100;100;100,task:2;informational:64;navigational:21;commercial:10;transactional:3
Asian Kitchen & Restaurants,16,10517,28;33;32;66;69;70;70;82;95;100;82;83,task:2;informational:61;navigational:13;commercial:16;transactional:8
Life Hacks & Tips,26,4547,56;66;73;70;99;100;100;88;92;92;93;93,task:10;informational:63;navigational:5;commercial:10;transactional:12
Cool Stuff & Gadgets,16,281,54;61;100;98;56;96;90;57;80;87;57;59,task:2;informational:60;navigational:18;commercial:14;transactional:6
Panelas antiaderentes com teflon,173,93466,63;65;65;74;91;91;91;99;100;100;100;100,task:2;informational:51;navigational:4;commercial:36;transactional:7
Washing Machines,25,10891,24;32;34;34;99;100;100;67;68;67;68;68,task:2;informational:51;navigational:6;commercial:26;transactional:15
Grelhadores Mondial,18,326,100;52;94;91;89;62;61;49;49;51;47;48,task:5;informational:49;navigational:15;commercial:19;transactional:12
Estufas Elétricas,17,1132,92;100;99;93;42;45;45;46;49;49;73;69,task:3;informational:48;navigational:4;commercial:35;transactional:10
Panelas Multiflon antiaderentes,17,1472,84;100;99;97;92;95;95;60;81;95;55;55,task:5;informational:40;navigational:5;commercial:32;transactional:18
Poke Bowls & Healthy Meals,15,49,13;14;100;24;24;44;41;53;44;15;15;15,task:7;informational:56;navigational:12;commercial:12;transactional:13
SmartThings & Smart Home Tech,47,29648,28;63;35;79;100;100;100;96;96;98;94;95,task:10;informational:64;navigational:6;commercial:16;transactional:4
Ferros de passar Oster,26,4709,72;86;92;100;97;100;100;86;92;91;91;90,task:2;informational:50;navigational:4;commercial:27;transactional:17
Fornos elétricos Philco,52,12436,40;45;50;100;57;58;58;63;62;63;62;62,task:5;informational:54;navigational:8;commercial:13;transactional:20
Aiphone brand names,17,257,68;78;80;79;79;81;100;90;88;85;85;84,task:3;informational:48;navigational:26;commercial:11;transactional:12
Panelas Eirilar no Brasil,16,806,38;83;97;73;71;70;73;62;52;73;64;100,task:10;informational:15;navigational:36;commercial:27;transactional:12
Liquidificadores Kitchenaid,19,2511,87;99;100;98;93;96;97;50;76;80;64;63,task:2;informational:54;navigational:10;commercial:19;transactional:15
Mandoline Slicers,18,618,33;40;41;81;95;100;100;62;66;67;66;68,task:8;informational:46;navigational:4;commercial:32;transactional:10
Bubble Machines & Bubble Toys,18,437,61;66;68;57;97;97;99;54;53;100;91;50,task:2;informational:61;navigational:5;commercial:20;transactional:12
Ventiladores e eletrodomésticos na Americanas,15,670,62;85;85;81;72;75;75;85;89;100;87;94,task:3;informational:19;navigational:49;commercial:9;transactional:20
Mini Processadores de Alimentos,27,9681,43;47;50;50;100;100;100;51;49;50;50;49,task:5;informational:34;navigational:4;commercial:41;transactional:16
Online Food Platforms,15,1333,13;90;93;66;41;39;37;35;51;100;60;84,task:3;informational:47;navigational:31;commercial:11;transactional:8
Batata frita congelada,69,19429,41;46;49;89;94;94;95;97;100;100;100;100,task:3;informational:56;navigational:5;commercial:23;transactional:13
Air Conditioner Remote Controls,16,1068,54;72;74;54;61;56;54;88;56;100;59;74,task:2;informational:56;navigational:4;commercial:28;transactional:10
Fontignac Panelas,19,392,29;34;30;75;98;100;98;72;51;25;25;25,task:5;informational:59;navigational:13;commercial:20;transactional:3
Food Box,16,177,14;41;40;52;53;45;41;17;100;94;18;40,task:3;informational:41;navigational:10;commercial:29;transactional:17
Light Food Way,15,104,22;23;26;25;26;28;27;100;86;41;33;35,task:7;informational:42;navigational:18;commercial:25;transactional:8
Oster processadores de alimentos,25,5439,87;98;100;49;59;61;61;76;71;70;72;72,task:5;informational:45;navigational:6;commercial:17;transactional:27
Churrasqueiras Laurindos,15,160,40;49;53;51;48;52;45;44;43;94;100;42,task:3;informational:49;navigational:17;commercial:23;transactional:8
Dyson Vacuums & Stores,18,2814,81;97;99;100;55;58;61;76;77;76;80;80,task:2;informational:46;navigational:29;commercial:12;transactional:11
Micro-ondas Brastemp 20L,21,2838,83;98;100;87;78;81;83;75;73;75;76;72,task:5;informational:42;navigational:16;commercial:21;transactional:16
Wireless & Bluetooth Keyboards,18,1065,72;81;80;62;77;82;83;100;84;91;91;91,task:5;informational:48;navigational:1;commercial:38;transactional:8
Marmita Banho-Maria,28,3180,51;56;56;80;100;100;100;82;80;80;82;82,task:2;informational:72;navigational:5;commercial:17;transactional:4
Micro-ondas de Embutir Philco,16,538,22;65;71;62;60;35;31;100;100;70;66;67,task:3;informational:34;navigational:31;commercial:15;transactional:17
Heatless Curling Tools,19,982,42;52;100;100;80;80;87;71;75;84;73;71,task:2;informational:68;navigational:5;commercial:17;transactional:8
Assadeiras de cerâmica,18,12392,31;37;38;37;98;99;99;100;100;100;100;100,task:1;informational:50;navigational:6;commercial:34;transactional:9
Grill e Hamburguer,15,1180,60;84;87;84;87;93;93;98;100;100;100;99,task:7;informational:43;navigational:7;commercial:30;transactional:13
Ironing Professionals,16,72,45;55;100;50;51;54;52;63;63;72;79;71,task:3;informational:58;navigational:4;commercial:24;transactional:11
mobile phones,52,136187,28;28;30;51;89;89;89;99;100;100;100;100,task:2;informational:52;navigational:4;commercial:33;transactional:9
Tech Fix & Repairs,16,452,44;62;62;96;95;92;99;62;70;100;84;98,task:6;informational:56;navigational:6;commercial:13;transactional:19
AGA Outlet,15,637,27;45;57;44;50;50;37;78;40;38;82;100,task:3;informational:25;navigational:52;commercial:8;transactional:12
Electrical & Electronics Retailers,16,283,33;83;92;79;79;58;66;65;50;100;98;68,task:3;informational:39;navigational:32;commercial:18;transactional:8
Meal Prep & Planning,20,11256,33;83;84;85;70;71;71;100;100;100;100;100,task:12;informational:67;navigational:5;commercial:13;transactional:3
Coifa de cozinha Crissair,15,94,47;49;57;64;82;100;75;59;54;63;73;64,task:3;informational:32;navigational:39;commercial:8;transactional:18
Panelas Jomafe,19,1693,83;99;100;55;55;57;57;69;64;64;62;62,task:2;informational:36;navigational:35;commercial:18;transactional:9
Power Inverters,18,7547,19;22;22;79;79;79;79;100;58;58;59;59,task:5;informational:57;navigational:4;commercial:28;transactional:6
Coleman Ice Coolers,15,255,51;70;63;74;74;82;96;99;100;100;100;100,task:3;informational:43;navigational:11;commercial:32;transactional:11
Defumadoras elétricas domésticas,16,310,70;94;100;92;81;85;86;90;92;100;97;89,task:3;informational:56;navigational:5;commercial:22;transactional:14
Forno elétrico: melhores modelos e avaliações,25,4070,45;52;43;41;57;58;58;100;93;93;93;93,task:2;informational:57;navigational:4;commercial:24;transactional:13
Charcoal Briquettes,19,1056,42;42;42;62;38;38;38;62;68;100;94;80,task:2;informational:61;navigational:3;commercial:15;transactional:19
Air Track Gymnastics,17,396,76;96;100;98;90;90;91;87;89;95;89;88,task:3;informational:46;navigational:18;commercial:26;transactional:7
Frigideiras Tramontina,32,9346,96;100;50;50;56;57;57;54;50;49;49;50,informational:54;navigational:7;commercial:16;transactional:23
PlayStation Controllers,17,728,84;96;95;97;52;54;53;100;45;43;52;52,task:2;informational:44;navigational:10;commercial:32;transactional:12
Future Electronics,18,887,13;37;36;32;32;67;100;81;80;66;60;61,task:2;informational:19;navigational:71;commercial:3;transactional:5
Forno Elétrico no Mercado Livre,15,1234,69;99;100;95;94;98;99;80;77;77;81;82,informational:24;navigational:51;commercial:6;transactional:19
Fogões a gás: tipos e modelos,19,1320,56;66;70;100;97;99;99;47;56;75;68;70,task:3;informational:63;navigational:2;commercial:24;transactional:8
Acessórios para fogão de indução,23,1248,84;99;100;97;93;90;90;58;68;68;67;68,task:5;informational:48;navigational:4;commercial:36;transactional:7
Forno Elétrico de Embutir,19,1560,84;99;100;98;86;88;97;66;67;69;69;69,task:5;informational:41;navigational:4;commercial:39;transactional:11
Eletrodomésticos perto de mim,16,2002,58;97;100;76;78;67;69;84;72;94;89;99,task:5;informational:24;navigational:53;commercial:16;transactional:2
Taco Shells & Tacos,17,475,37;40;41;90;100;100;100;73;42;48;43;43,task:12;informational:64;navigational:5;commercial:13;transactional:6
Tampas de frigideira,16,584,6;11;10;20;33;30;22;71;68;100;87;91,task:3;informational:52;navigational:5;commercial:15;transactional:25
Estufas para Marmita,17,556,22;24;25;64;82;82;100;53;53;54;54;54,task:3;informational:58;navigational:4;commercial:27;transactional:8
Forno de Embutir Mueller,20,856,42;56;55;55;64;68;63;65;81;100;78;79,task:3;informational:35;navigational:35;commercial:15;transactional:12
Computer Cooling Solutions,15,153,18;31;31;31;31;61;90;53;100;99;83;58,task:4;informational:55;navigational:1;commercial:24;transactional:16
Top Products,16,514,9;100;96;54;45;59;55;61;42;57;60;28,task:6;informational:49;navigational:4;commercial:36;transactional:5
Forno Elétrico Mondial,48,9048,89;100;50;54;99;100;100;74;92;92;97;97,task:2;informational:39;navigational:27;commercial:22;transactional:10
Smart Remote Controls,16,267,16;43;52;91;90;100;90;91;56;56;43;52,task:2;informational:48;navigational:9;commercial:27;transactional:14
Tech Repair,15,178,21;21;23;23;23;43;48;100;65;73;60;60,task:17;informational:41;navigational:16;commercial:14;transactional:12
Espremedores de alho,17,1609,60;82;84;82;88;95;95;94;100;100;100;99,task:3;informational:50;navigational:11;commercial:23;transactional:13
Sanduicheiras elétricas vermelhas,16,601,78;99;100;96;75;88;87;87;75;74;73;74,task:7;informational:30;navigational:4;commercial:34;transactional:25
Panelas a vapor Tramontina,19,1159,87;99;100;73;84;86;86;90;86;86;85;85,task:5;informational:54;navigational:9;commercial:20;transactional:12
Micro-ondas Electrolux 20L,20,2275,86;100;56;66;73;76;75;61;63;74;74;75,task:2;informational:41;navigational:28;commercial:11;transactional:18
Electrolux Freezer H400,19,545,27;39;42;36;43;36;34;46;38;99;86;100,task:3;informational:45;navigational:18;commercial:21;transactional:13
Air Conditioner Modding,15,395,15;92;100;45;62;67;77;62;60;80;75;73,task:12;informational:73;navigational:3;commercial:10;transactional:2
Micro-ondas Mondial,24,3514,86;98;99;63;62;65;65;81;90;90;100;100,task:2;informational:41;navigational:25;commercial:16;transactional:16
facas KitchenAid,15,112,30;32;34;100;99;83;38;41;41;48;49;50,task:3;informational:46;navigational:4;commercial:33;transactional:14
Dyson Audio Gear,16,225,78;84;89;86;84;100;91;80;83;76;75;76,task:2;informational:62;navigational:15;commercial:13;transactional:8
Churrasqueiras Americanas,17,2035,61;85;90;87;88;94;95;96;99;98;100;99,task:1;informational:36;navigational:32;commercial:24;transactional:7
Grelhas e Grades para Forno,21,1171,29;37;38;48;74;83;77;58;93;100;98;97,task:5;informational:34;navigational:1;commercial:46;transactional:14
Cooktops de Indução Fischer,18,530,74;83;82;80;42;42;49;100;65;65;47;49,task:2;informational:54;navigational:15;commercial:18;transactional:11
Mallory Sanduicheiras e Grills,17,339,45;87;100;86;81;59;56;54;52;46;48;49,task:5;informational:43;navigational:10;commercial:20;transactional:22
Chef Stock & Restaurant Equipment,15,155,59;62;63;62;73;79;79;100;53;55;62;63,task:3;informational:41;navigational:22;commercial:17;transactional:17
Marmitas Gourmet Brasil,15,217,19;22;27;27;27;26;36;93;100;89;76;45,task:7;informational:34;navigational:17;commercial:31;transactional:11
Mouse Traps and Mice Control,18,1230,33;41;41;40;44;47;48;45;55;52;100;88,task:5;informational:48;navigational:4;commercial:22;transactional:21
Modeladores de Almôndegas,15,34,83;90;100;86;81;81;81;73;73;73;73;73,task:3;informational:52;navigational:8;commercial:15;transactional:22
Processadores de Alimentos com Liquidificador,99,156351,20;21;23;40;46;46;46;96;100;100;100;100,task:2;informational:45;navigational:4;commercial:34;transactional:15
Receitas de biscoito de polvilho e tapioca na airfryer,31,8687,83;91;93;92;68;69;69;88;100;100;100;100,task:30;informational:58;navigational:5;commercial:5;transactional:2
Batatas Fritas e Assadas no Forno,31,4017,55;61;30;30;45;46;47;100;97;99;98;97,task:8;informational:80;navigational:2;commercial:5;transactional:5
Panelas Eirilar Antiaderentes,16,624,43;95;100;83;64;66;77;76;65;65;60;61,task:3;informational:42;navigational:3;commercial:33;transactional:19
Forno esteira para pizzarias,15,195,51;68;70;83;83;65;63;96;100;59;59;88,task:10;informational:24;navigational:7;commercial:41;transactional:18
Bolos de Banana na Airfryer,20,5248,86;98;100;49;49;50;51;55;65;65;65;64,task:13;informational:78;navigational:3;commercial:5;transactional:1
iPhone Electronics,15,1418,9;16;45;25;34;33;33;80;44;79;79;100,task:7;informational:41;navigational:11;commercial:21;transactional:20
Tru Fru Snacks,17,1070,22;24;24;27;12;12;7;46;79;81;100;81,task:2;informational:55;navigational:30;commercial:10;transactional:3
VIP Food,15,153,36;85;93;78;91;100;79;60;55;44;42;39,task:3;informational:35;navigational:24;commercial:17;transactional:21
Best Forks Online,16,492,85;94;95;94;96;99;100;81;78;82;68;68,task:5;informational:43;navigational:13;commercial:24;transactional:15
Food Checkers,16,627,58;67;75;71;71;77;76;100;94;95;94;91,task:3;informational:38;navigational:35;commercial:10;transactional:14
Churrasqueiras redondas,15,576,63;86;87;84;87;93;93;83;84;100;85;85,task:3;informational:45;navigational:11;commercial:30;transactional:11
Panelas Alegrete,22,2522,43;49;50;50;62;61;61;100;88;88;87;87,task:2;informational:39;navigational:29;commercial:24;transactional:6
Brastemp Embutir Micro-ondas,16,710,53;72;76;69;63;67;66;74;83;100;84;95,task:3;informational:35;navigational:35;commercial:19;transactional:8
Forno Fischer de Embutir a Gás,27,1589,86;100;100;52;58;61;65;48;71;80;56;54,task:2;informational:45;navigational:29;commercial:12;transactional:12
Sex Machines,15,1480,68;86;88;77;84;91;92;99;100;100;100;99,task:7;informational:60;navigational:7;commercial:15;transactional:11
Panelas para indução,215,126098,30;30;33;66;86;86;86;100;100;100;100;100,task:5;informational:59;navigational:4;commercial:28;transactional:4
Churrasqueiras Elétricas Multilaser,17,222,20;47;62;39;37;25;24;100;79;31;28;28,task:7;informational:33;navigational:38;commercial:13;transactional:9
Airex Brand & Air-Ex Products,16,169,100;97;90;89;89;88;88;88;87;87;87;87,task:2;informational:31;navigational:29;commercial:31;transactional:7
Exaustores para Churrasqueiras,27,13799,28;31;32;59;100;100;100;62;56;56;55;55,task:5;informational:54;navigational:2;commercial:22;transactional:17
Thermomix e Bimby: Panelas Multifuncionais,53,51830,14;15;19;75;92;92;92;100;100;100;100;100,task:5;informational:61;navigational:7;commercial:14;transactional:13
Thermaltake Fans,15,66,23;23;24;27;27;25;25;94;100;43;23;23,task:4;informational:39;navigational:17;commercial:18;transactional:22
Aluminum Foil & Variants,18,550,23;24;25;23;100;100;100;32;26;26;26;26,task:3;informational:61;navigational:5;commercial:10;transactional:21
Beats Powerbeats Earphones,26,3602,16;23;24;24;23;24;24;100;55;48;37;26,task:8;informational:35;navigational:15;commercial:23;transactional:19
Infrared Technology and Applications,19,3877,88;93;93;100;76;78;76;75;77;76;91;80,task:5;informational:83;navigational:5;commercial:5;transactional:2
Zeedog Kitchen & Pet Care,15,110,56;80;80;75;74;82;82;83;100;84;62;62,informational:37;navigational:40;commercial:16;transactional:7
Fogões Fischer Embutidos,21,2277,75;89;88;55;54;56;57;44;70;72;87;100,task:2;informational:28;navigational:38;commercial:22;transactional:10
Ferros de passar roupas,196,167332,32;34;37;42;73;73;73;70;100;100;100;100,task:5;informational:34;navigational:9;commercial:39;transactional:13
"Espremedores, Liquidificadores e Processadores",19,937,56;62;68;73;82;80;74;89;89;89;89;100,task:5;informational:54;navigational:4;commercial:32;transactional:5
Churrasqueiras e Defumadores,24,4452,46;52;51;62;53;55;56;100;52;52;52;52,task:2;informational:55;navigational:4;commercial:29;transactional:10
Pipoqueiras Elétricas CinePop,17,5852,89;97;100;94;42;43;43;45;45;45;44;44,task:8;informational:44;navigational:25;commercial:15;transactional:8
Parlux 385 Hair Dryers,16,447,7;15;18;16;16;14;22;100;78;69;74;68,task:10;informational:45;navigational:15;commercial:18;transactional:12
Apple Devices & Models,16,1118,8;9;9;9;24;25;26;100;9;12;12;12,task:5;informational:61;navigational:5;commercial:15;transactional:14
Panelas Frigigold,31,17504,18;22;23;62;71;72;72;100;70;70;70;69,task:2;informational:34;navigational:21;commercial:18;transactional:25
Japanese Teppanyaki & Hibachi,19,4242,100;96;96;96;49;50;51;62;61;61;62;62,task:5;informational:57;navigational:4;commercial:23;transactional:11
Hot Glue Guns,16,330,45;47;48;47;69;69;100;72;73;75;75;75,task:8;informational:63;navigational:2;commercial:15;transactional:12
Faema Espresso Machines,17,8383,53;56;57;57;57;57;57;57;100;100;100;100,informational:74;navigational:10;commercial:12;transactional:4
Trituradores e processadores de alho,31,6962,100;45;47;57;61;62;63;74;71;71;71;71,task:1;informational:52;navigational:7;commercial:25;transactional:15
Burger Brothers,15,1668,33;32;33;33;31;34;34;86;95;100;88;89,task:5;informational:49;navigational:25;commercial:13;transactional:8
Frigideiras Rochedo,19,1711,71;98;100;97;80;86;87;90;91;92;84;83,task:3;informational:27;navigational:41;commercial:24;transactional:5
Churrasqueira de ferro fundido,15,30,5;17;22;24;23;20;5;100;5;43;5;5,task:3;informational:55;navigational:1;commercial:30;transactional:11
Air Conditioner Parts,17,969,27;34;38;36;67;65;57;100;45;46;45;80,task:2;informational:59;navigational:4;commercial:27;transactional:8
Felitron Headsets,15,197,49;73;96;73;73;65;62;57;58;100;72;73,task:3;informational:37;navigational:32;commercial:20;transactional:8
Game Stick Consoles,69,87578,14;17;19;32;47;47;47;99;100;100;100;100,task:8;informational:48;navigational:5;commercial:25;transactional:14
Aquecedores e sanduicheiras de pão,16,719,46;63;75;52;51;57;73;100;96;73;87;83,task:2;informational:55;navigational:2;commercial:32;transactional:9
