name,prompts_count,volume,volume_trend,intents
Lavagem de Travesseiros,55,12787,97;100;100;100;96;97;97;96;100;100;100;100,task:2;informational:82;navigational:2;commercial:6;transactional:8
Máquinas de costura Brother,20,2481,100;53;53;53;48;51;51;50;50;50;50;50,informational:47;navigational:31;commercial:13;transactional:9
Agitadores de máquina de lavar Brastemp,23,4432,58;68;37;43;89;91;91;100;95;95;98;96,informational:58;navigational:5;commercial:19;transactional:18
Lava-louças Continental 14 serviços,16,935,12;80;100;54;52;19;16;29;21;26;24;95,task:3;informational:55;navigational:18;commercial:17;transactional:7
Lavadoras de Alta Pressão com Pistão,17,77,32;35;35;100;100;47;40;44;46;37;35;38,task:3;informational:62;navigational:1;commercial:22;transactional:12
Maquinas de Overlock,72,40423,23;25;28;58;100;100;100;100;87;87;87;87,informational:55;navigational:5;commercial:27;transactional:13
centrífugas de roupas Arno,16,772,86;100;100;93;89;92;94;54;79;93;51;55,informational:67;navigational:22;commercial:8;transactional:3
Lavadoras Electrolux 14kg,47,8493,100;42;46;48;58;59;59;45;44;44;44;44,task:2;informational:46;navigational:12;commercial:28;transactional:12
Lavadoras Samsung 23kg,25,1941,20;71;75;59;55;39;41;100;50;72;75;90,task:10;informational:38;navigational:4;commercial:29;transactional:19
Máquinas de Prensa,18,397,71;100;97;93;92;79;80;88;97;98;91;91,task:3;informational:53;navigational:10;commercial:17;transactional:17
Carrinhos para lavadora de alta pressão,15,330,9;87;100;19;17;46;30;76;66;87;79;80,task:3;informational:46;navigational:4;commercial:40;transactional:7
Varais de lavanderia para espaços pequenos,16,271,42;78;86;78;70;64;57;61;63;100;47;52,task:3;informational:66;navigational:1;commercial:24;transactional:6
Lavadoras Eletroplas: alta pressão e alta vazão,18,130,58;87;88;84;83;65;65;91;100;67;67;67,informational:53;navigational:1;commercial:30;transactional:16
Maquinaria e reparação automotiva,22,3428,87;81;50;57;92;93;93;85;100;100;100;100,task:4;informational:68;navigational:10;commercial:12;transactional:6
Máquinas de costura antigas,18,2049,60;68;69;74;78;86;87;87;99;98;100;100,task:5;informational:57;navigational:5;commercial:21;transactional:12
Máquinas de costura Magazine Luiza,15,266,76;98;100;87;80;87;88;67;63;75;64;66,task:5;informational:26;navigational:42;commercial:8;transactional:19
Eletrodomésticos no Zoom,22,2376,85;100;100;99;75;78;82;97;86;87;93;94,task:5;informational:33;navigational:27;commercial:10;transactional:25
Lavadoras Brastemp 14kg,20,1755,74;99;100;92;51;44;45;44;49;49;49;48,task:2;informational:56;navigational:15;commercial:13;transactional:14
Ferro de passar roupas no cabide,18,2646,29;35;36;29;100;97;100;86;98;99;99;99,task:5;informational:72;navigational:3;commercial:15;transactional:5
Acessórios e Peças para Lavadoras de Alta Pressão,20,1789,85;97;97;60;88;90;90;100;92;92;93;92,task:5;informational:25;navigational:8;commercial:39;transactional:23
Máquinas de Fazer Tranças,21,379,42;57;57;51;48;45;45;100;40;40;39;39,task:10;informational:57;navigational:1;commercial:18;transactional:14
Máquinas de Costura Sansei,15,39,14;14;16;56;56;81;100;15;13;14;13;13,task:3;informational:30;navigational:38;commercial:25;transactional:4
Lavadoras Samsung 15kg,17,2974,12;36;38;29;32;21;23;57;32;45;76;100,task:3;informational:55;navigational:17;commercial:15;transactional:10
Lavadoras Electrolux 7kg,16,539,44;97;100;89;55;56;58;57;55;46;41;52,task:3;informational:39;navigational:7;commercial:21;transactional:30
Lava-louças Electrolux 14 serviços,15,805,32;37;39;39;56;57;58;67;69;92;98;100,task:7;informational:43;navigational:4;commercial:26;transactional:20
Lavanderias em Joinville e Região,15,677,80;90;92;89;83;88;88;100;90;90;97;95,task:4;informational:32;navigational:26;commercial:30;transactional:8
Maquinas e Equipamentos Industriais,20,17297,18;23;26;28;100;100;100;95;95;95;95;95,task:8;informational:39;navigational:1;commercial:45;transactional:7
Máquinas de lavar WAP Eco,17,749,15;56;61;47;73;60;82;73;54;92;95;100,task:3;informational:43;navigational:11;commercial:30;transactional:13
Locação de Máquinas de Limpeza,28,3972,43;54;57;66;90;92;92;97;100;99;99;99,task:3;informational:32;navigational:4;commercial:45;transactional:16
Lava-louças Samsung no Brasil,33,7829,85;97;100;100;99;100;100;88;93;93;91;90,task:5;informational:37;navigational:21;commercial:20;transactional:17
Máquinas de algodão doce Pinheiro,20,264,66;100;90;84;73;87;95;63;64;65;61;60,task:3;informational:32;navigational:33;commercial:23;transactional:9
Lavadoras de Alta Pressão WAP 2200,24,3528,54;63;63;62;40;42;42;72;71;84;83;100,task:5;informational:43;navigational:7;commercial:28;transactional:17
Kärcher Lavadoras de Alta Pressão,48,19222,99;100;46;48;60;60;60;67;65;65;65;65,task:5;informational:42;navigational:4;commercial:18;transactional:31
Pregadores de roupa,17,424,77;96;96;100;62;89;82;71;70;69;69;68,task:3;informational:42;navigational:12;commercial:25;transactional:18
Eletrodomésticos LG no Brasil,16,801,24;75;76;59;39;40;63;88;61;100;66;71,task:3;informational:49;navigational:27;commercial:11;transactional:10
Lavadoras Electrolux 13kg,44,4458,87;99;100;100;62;64;64;58;62;64;60;61,task:2;informational:50;navigational:10;commercial:21;transactional:17
Secadoras de Roupas 17kg,17,1468,12;42;42;36;40;31;33;67;76;100;69;83,task:3;informational:47;navigational:1;commercial:40;transactional:9
Lavadoras de roupas 12kg Suggár,16,1049,57;57;58;56;84;90;61;72;67;100;93;99,task:5;informational:15;navigational:8;commercial:62;transactional:10
Remoção de manchas de maquiagem em roupas,81,31708,90;100;100;100;85;85;85;99;98;98;98;98,task:2;informational:83;navigational:3;commercial:10;transactional:2
Lavanderias Ecológicas,15,126,64;75;83;95;95;100;99;97;99;99;99;99,task:3;informational:35;navigational:21;commercial:33;transactional:8
Real Equipamentos e Máquinas,15,1310,62;82;83;82;87;93;94;99;100;100;100;100,task:5;informational:20;navigational:50;commercial:17;transactional:8
Ferros de Passar Roupas Verticais,23,4131,38;45;24;89;99;100;100;99;37;37;37;37,task:8;informational:44;navigational:2;commercial:32;transactional:14
Tanquinho 7kg: Lavadoras compactas,19,686,37;100;100;63;59;40;68;34;34;63;57;70,task:3;informational:25;navigational:4;commercial:54;transactional:14
Lava-louças Midea no Brasil,59,19334,46;52;58;89;62;62;62;99;100;100;100;100,task:2;informational:55;navigational:4;commercial:20;transactional:19
Secadores Rotativos,16,564,30;31;32;32;32;32;33;100;83;83;83;83,task:3;informational:51;navigational:4;commercial:28;transactional:14
Torneiras para lava-louças (cozinha),16,460,62;85;84;78;81;86;82;89;89;91;93;100,task:3;informational:49;navigational:4;commercial:29;transactional:15
Peças e mecanismos Brastemp Lavadora,23,1892,30;39;40;74;99;100;100;77;72;71;71;71,informational:59;navigational:10;commercial:9;transactional:22
Máquinas de costura Zoje,18,698,53;62;56;64;89;100;100;98;89;92;89;89,task:3;informational:33;navigational:26;commercial:12;transactional:26
Lava-louças Carrefour,16,2719,7;26;22;20;19;22;21;21;17;19;86;100,task:3;informational:26;navigational:29;commercial:15;transactional:27
Bainhas de roupas,23,9891,96;100;100;85;29;30;30;85;88;88;87;87,task:5;informational:70;navigational:7;commercial:10;transactional:8
Lavadoras LG 13kg,19,1894,19;28;28;24;24;25;25;31;28;28;94;100,task:6;informational:41;navigational:8;commercial:23;transactional:22
Lavadoras Consul Facilite,35,3302,39;48;48;46;57;61;62;72;91;100;79;97,task:2;informational:39;navigational:29;commercial:16;transactional:14
Ordenhadeiras móveis de leite,16,222,19;24;24;24;23;100;69;62;47;25;25;27,task:3;informational:63;navigational:1;commercial:20;transactional:13
Removedor de bolinhas para roupas,43,8779,18;24;25;33;41;42;42;100;45;45;45;45,task:5;informational:32;navigational:4;commercial:38;transactional:21
Lavadoras de Piso (Industrial e Residencial),32,5181,38;51;62;92;97;100;100;95;80;80;79;79,task:2;informational:52;navigational:5;commercial:27;transactional:14
centrífugas Mueller para roupas,24,3435,84;100;51;59;59;62;61;72;58;58;64;63,task:5;informational:44;navigational:9;commercial:28;transactional:14
Lavadoras Electrolux 17kg,15,1015,2;23;29;50;50;22;30;71;59;100;88;85,task:3;informational:37;navigational:18;commercial:25;transactional:17
Lavar Tênis na Máquina,65,18373,97;100;100;100;95;96;96;93;98;98;98;98,task:6;informational:80;navigational:4;commercial:7;transactional:3
Equipamentos de Limpeza no Brasil,17,277,41;65;65;71;95;46;46;52;100;89;89;89,task:5;informational:67;navigational:5;commercial:15;transactional:8
Capas para lava e seca,17,990,17;51;52;38;38;53;56;68;56;100;81;81,task:7;informational:51;navigational:4;commercial:21;transactional:17
Kits e Equipamentos para Lava Jato,51,7094,45;51;62;89;98;100;100;89;94;94;92;92,task:2;informational:45;navigational:2;commercial:33;transactional:18
Lavadoras LG VC5,18,2011,20;32;37;30;30;31;29;100;53;63;54;69,task:2;informational:52;navigational:10;commercial:16;transactional:20
Cestas de Roupa Plasutil,15,315,16;99;82;58;58;100;82;85;67;92;94;97,task:3;informational:33;navigational:24;commercial:32;transactional:8
Lavadoras Brastemp 13kg,24,4031,83;97;100;52;52;53;53;57;56;59;57;57,task:10;informational:45;navigational:5;commercial:23;transactional:17
Máquinas de Chaveiro,16,573,66;76;75;69;72;75;74;100;89;90;89;89,task:3;informational:54;navigational:4;commercial:29;transactional:10
Máquinas de Costura Janome,31,6424,87;98;100;60;58;59;59;80;81;81;81;80,task:2;informational:43;navigational:17;commercial:16;transactional:22
Placas da Máquina de Lavar Electrolux,39,7111,51;59;32;54;91;95;96;100;94;94;93;93,task:8;informational:52;navigational:4;commercial:19;transactional:17
Lavadoras Samsung Eco Bubble,52,22776,14;18;20;55;82;83;83;93;95;100;97;99,task:5;informational:55;navigational:5;commercial:21;transactional:14
Lava-louças Consul,25,3081,85;100;100;98;94;97;97;76;70;79;86;100,informational:51;navigational:15;commercial:16;transactional:18
Lavadoras Samsung 17kg,17,2771,15;61;64;49;34;27;27;95;64;80;100;98,task:5;informational:49;navigational:5;commercial:17;transactional:24
Lavanderias Acqua Brasil,15,564,47;59;66;78;77;82;83;98;100;100;100;99,task:4;informational:18;navigational:52;commercial:21;transactional:5
Andrade Máquinas,15,95,85;89;95;91;91;100;93;86;86;91;86;89,task:5;informational:20;navigational:60;commercial:7;transactional:8
Máquinas de Crochê,26,6594,45;50;25;33;78;79;79;96;99;99;100;100,task:7;informational:69;navigational:5;commercial:12;transactional:7
Maquinas de Waffle,36,11632,79;85;88;87;95;96;96;98;100;100;100;100,task:2;informational:48;navigational:5;commercial:29;transactional:16
Organização de lavanderia e área de serviço,17,1681,69;91;93;100;90;94;100;91;92;92;86;85,task:10;informational:64;navigational:5;commercial:15;transactional:6
Máquinas Bras no Brasil,15,93,16;40;51;41;100;35;54;91;82;26;32;27,task:3;informational:47;navigational:29;commercial:11;transactional:10
Máquinas Galoneira,34,13883,24;31;32;34;87;88;88;100;100;100;100;100,task:5;informational:49;navigational:7;commercial:24;transactional:15
Máquinas de Barbeiro JRL,27,4885,83;99;100;55;79;83;85;83;85;84;84;84,task:2;informational:42;navigational:35;commercial:16;transactional:5
Lavadoras Electrolux 12kg (e 10kg),103,21343,66;71;76;89;96;97;97;98;100;100;100;100,task:5;informational:44;navigational:10;commercial:20;transactional:21
Roupões de Banho,58,30302,31;32;35;35;34;34;34;100;61;61;61;61,task:8;informational:35;navigational:11;commercial:34;transactional:12
Lavadoras de alta pressão 2500 psi (WAP),18,1219,45;51;48;48;74;88;87;85;68;90;85;100,task:2;informational:51;navigational:4;commercial:33;transactional:10
Máquinas de tricô (domésticas e industriais),27,4527,35;47;42;47;87;90;89;92;100;100;99;99,task:8;informational:49;navigational:4;commercial:29;transactional:10
Enxoval e jogos de cama Lavive,15,545,68;95;100;93;80;80;79;87;88;88;75;74,informational:27;navigational:49;commercial:9;transactional:15
Outlets de Eletrodomésticos,15,239,11;89;99;68;63;57;62;100;66;36;32;35,task:3;informational:42;navigational:10;commercial:40;transactional:5
Acessórios para lavadora de alta pressão,18,4368,59;67;68;43;64;66;67;100;90;90;90;90,task:2;informational:52;navigational:4;commercial:31;transactional:11
Lavanderias em Maceió,15,264,42;90;93;50;50;100;80;46;47;47;47;49,task:3;informational:47;navigational:11;commercial:31;transactional:8
Lavatórios de Inox,15,202,25;28;30;28;29;28;25;24;25;100;99;93,task:7;informational:49;navigational:5;commercial:25;transactional:14
Máquinas de Costura 4432,18,300,48;52;53;52;51;54;53;77;63;44;43;100,task:3;informational:42;navigational:25;commercial:17;transactional:13
Bancadas e Pias para Lavanderia,15,144,14;17;18;17;15;15;19;100;92;15;15;15,task:7;informational:34;navigational:1;commercial:47;transactional:11
Ternos: lavagem e lavanderia,34,4618,84;87;90;97;95;95;96;100;85;85;83;83,task:2;informational:71;navigational:5;commercial:13;transactional:9
Lavadoras LG 11kg,40,6038,86;98;100;50;73;74;74;74;78;78;78;78,task:2;informational:55;navigational:5;commercial:24;transactional:14
Máquinas de costura antigas e gabinetes,21,7363,53;64;68;75;88;90;92;100;95;95;95;94,task:5;informational:70;navigational:4;commercial:16;transactional:5
Secadores Gama Profissionais,37,6943,92;100;48;48;48;49;49;63;65;64;64;64,task:5;informational:38;navigational:15;commercial:34;transactional:8
Armários para lavanderia e área de serviço,20,32519,97;97;100;97;92;92;92;91;92;92;92;92,task:7;informational:27;navigational:4;commercial:50;transactional:12
Lavadoras Panasonic 16 kg,16,447,56;63;62;60;84;73;77;100;35;44;33;39,task:1;informational:62;navigational:7;commercial:18;transactional:12
Mega Máquinas e Acessórios,16,189,47;55;55;100;64;65;61;60;55;53;56;60,task:3;informational:27;navigational:45;commercial:17;transactional:8
Máquinas de lavar com vazamento de água,48,9663,91;97;82;79;88;88;89;98;100;100;100;100,task:2;informational:78;navigational:5;commercial:13;transactional:2
Peças para máquina de lavar Electrolux,20,545,85;98;100;91;67;67;68;98;71;56;56;69,task:10;informational:32;navigational:7;commercial:30;transactional:21
Máquinas de costura zigzag,25,3328,87;100;54;51;59;63;65;100;76;75;75;74,task:5;informational:47;navigational:4;commercial:31;transactional:13
Rede de Máquinas,15,95,13;16;18;17;21;100;63;20;19;21;22;23,task:3;informational:31;navigational:40;commercial:11;transactional:15
Lavadoras de alta pressão Carrefour,17,1711,18;40;39;24;30;32;21;27;24;32;31;100,task:4;informational:19;navigational:45;commercial:8;transactional:24
Máquinas de lavar Electrolux 17kg Premium Care,25,2615,80;93;93;46;62;66;66;96;94;94;95;100,task:2;informational:54;navigational:5;commercial:26;transactional:13
Sabão e Detergente para Lava-Louças,73,44030,17;19;24;83;100;100;100;97;78;78;78;77,task:2;informational:53;navigational:2;commercial:33;transactional:10
Fimatec: equipamentos têxteis,15,55,9;11;12;15;11;11;11;100;71;12;12;12,task:3;informational:29;navigational:38;commercial:18;transactional:12
LG lava e seca 10kg,17,1254,48;81;91;76;64;51;50;98;63;77;85;100,task:5;informational:21;navigational:10;commercial:20;transactional:44
Máquinas de Costura em BH,15,210,29;66;70;35;36;44;100;39;36;36;35;49,task:10;informational:28;navigational:7;commercial:44;transactional:11
Mecânica de Máquinas Industriais e de Costura,25,2476,69;76;76;78;80;83;83;100;87;87;87;87,task:4;informational:64;navigational:4;commercial:20;transactional:8
Robôs de limpeza doméstica,20,1707,31;41;35;38;69;70;70;100;79;80;79;78,task:2;informational:60;navigational:5;commercial:23;transactional:10
Lavadoras IPC Pro 1600,19,283,57;64;62;58;57;100;78;48;49;76;63;63,task:3;informational:47;navigational:18;commercial:14;transactional:18
Máquinas de Costura em Fortaleza,15,130,64;70;72;70;70;71;90;75;87;100;96;96,task:3;informational:39;navigational:3;commercial:47;transactional:8
Máquinas de lavar lava e seca na Black Friday,16,1792,36;73;83;66;88;82;86;100;69;55;50;69,task:2;informational:15;navigational:1;commercial:67;transactional:15
Lavadoras de Alta Pressão WAP 1800,25,1566,48;57;57;45;99;100;100;56;60;65;55;55,task:3;informational:45;navigational:4;commercial:27;transactional:21
Britânia Lava-Louças,16,202,12;16;18;17;33;21;17;27;24;100;83;18,task:3;informational:40;navigational:35;commercial:15;transactional:7
Dispenser de Sabão Líquido para Lavanderia,17,237,32;100;34;60;58;49;33;65;60;35;33;33,task:3;informational:31;navigational:5;commercial:28;transactional:33
Espuma para Lava Jato,21,2579,15;19;20;24;77;78;78;100;100;100;100;100,task:5;informational:59;navigational:4;commercial:25;transactional:7
Máquinas de algodão doce Inovamaq,15,279,29;78;100;56;54;68;38;40;44;39;38;50,task:10;informational:24;navigational:21;commercial:22;transactional:23
Lavadoras Midea HealthGuard 13kg,23,1699,50;70;72;82;80;76;76;100;84;95;77;80,task:2;informational:46;navigational:9;commercial:15;transactional:28
Sifões e Adaptadores para Lava-Louças e Máquinas de Lavar,22,2143,55;64;64;65;62;65;65;100;72;76;84;94,task:5;informational:60;navigational:7;commercial:19;transactional:9
Máquinas para Bebidas,16,159,61;76;100;88;83;90;97;94;94;90;90;90,task:10;informational:12;navigational:30;commercial:36;transactional:12
Assistência técnica Lava e Seca (Brasil),16,2907,58;77;76;74;88;93;94;93;100;100;100;99,task:10;informational:41;navigational:22;commercial:15;transactional:12
Máquinas de Costura Industriais Yamato,16,48,21;36;43;51;81;90;100;23;23;24;24;24,task:3;informational:49;navigational:18;commercial:19;transactional:11
Lavadoras e Secadoras Midea HealthGuard,18,925,21;66;71;100;53;36;36;18;19;39;47;73,task:5;informational:53;navigational:15;commercial:15;transactional:12
Misteiras e Eletrodomésticos,16,4024,64;90;96;96;94;96;98;98;100;100;100;99,task:7;informational:45;navigational:11;commercial:30;transactional:7
Lavadoras Bosch de alta pressão,28,1964,84;98;100;97;47;51;51;57;60;60;59;59,task:5;informational:44;navigational:5;commercial:19;transactional:27
Máquinas de musculação,16,663,48;60;64;59;59;60;70;63;66;100;94;85,task:5;informational:59;navigational:5;commercial:15;transactional:16
Máquinas de gelo,85,49986,36;38;41;46;63;63;63;99;100;100;100;100,task:8;informational:42;navigational:4;commercial:34;transactional:12
lava-louças Philco,25,1815,74;98;100;97;77;81;85;78;86;85;87;86,task:1;informational:47;navigational:24;commercial:12;transactional:16
"Britânia: Vapores, Passadeiras e Higienizadores",16,532,74;93;96;91;87;100;99;88;91;93;82;82,task:3;informational:35;navigational:39;commercial:8;transactional:15
Máquinas de lavar água não drena,17,272,40;41;65;72;100;88;88;59;59;77;75;73,task:2;informational:78;navigational:2;commercial:10;transactional:8
Máquinas e Equipamentos JM,15,514,40;100;61;55;53;56;54;49;59;59;56;56,informational:18;navigational:61;commercial:17;transactional:4
Chuveiros e duchas para lavatórios,22,1055,89;100;99;48;46;48;48;48;53;53;54;53,task:2;informational:58;navigational:2;commercial:31;transactional:7
Máquinas de sovar pão,18,551,51;73;79;70;63;64;80;77;90;100;69;70,task:3;informational:57;navigational:1;commercial:29;transactional:10
Lavadoras Consul 12kg e similares,106,29801,72;74;78;78;86;86;86;100;99;99;99;99,informational:35;navigational:30;commercial:24;transactional:11
Máquinas de Sorvete,141,71754,28;29;31;46;95;95;95;100;85;85;85;85,task:5;informational:56;navigational:2;commercial:23;transactional:14
Tanques de lavanderia com gabinete,17,5424,82;94;100;99;90;92;93;89;92;91;91;90,task:7;informational:50;navigational:5;commercial:23;transactional:15
Máquinas de Costura Philco,18,576,76;96;100;95;86;91;91;95;87;88;85;86,task:3;informational:62;navigational:11;commercial:12;transactional:12
Aparelhos para vies e galoneira,20,610,46;59;62;57;100;100;96;79;80;81;80;83,task:2;informational:60;navigational:10;commercial:22;transactional:6
Lavadoras de 18 kg Samsung e LG,19,1511,22;42;42;29;27;23;24;100;72;60;32;36,task:5;informational:41;navigational:5;commercial:27;transactional:22
Secadores e Máquinas de Barbearia,16,105,41;70;81;67;74;64;100;42;41;39;39;39,task:3;informational:49;navigational:4;commercial:33;transactional:11
Lavagem de vestidos de festa e noiva,20,900,88;86;86;100;100;87;87;93;84;84;85;84,task:2;informational:79;navigational:5;commercial:11;transactional:3
Lavanderias em Tubarão,15,160,15;95;100;95;58;19;23;15;14;14;14;34,task:3;informational:45;navigational:4;commercial:39;transactional:9
